product_id,shop_id,name,category,color,fabric,size_range,price_LKR,style_tags,product_url,created_ts,popularity_score,stock_count
1451,14,Slim Fit Tailored Hoodies & Jackets,HOODIES & JACKETS,Pastel Green,Linen,L,11000.0,"Party Wear, Luxury, Rainy Weather, Hot Weather, Y2K, Layering, Comfy",https://metrowear.com/product/1451,2026-03-09 11:58:12,3.7,44
1452,24,Vintage Luxury Coats,COATS,Unknown,Fleece,L,9500.0,"Spring, Polka Dot, Business Casual, Edgy, Summer, Layering",https://elitewear.com/product/1452,2022-03-13 00:00:00,1.4,34
1453,19,Relaxed Wide Leg Beach Wear,BEACH WEAR,White,Cotton,M,6000.0,"Sporty, Rainy Weather, Edgy, Business Casual, Cold Weather, Summer, Party Wear",https://skylineclothing.com/product/1453,2022-03-13 00:00:00,3.2,17
1454,24,Textured Bold T-Shirts,T-SHIRTS,Unknown,Denim,XS-S,4000.0,"Spring, Sporty, Office Wear, Polka Dot, Vintage, Summer, Fair Skin",https://elitewear.com/product/1454,2022-03-13 00:00:00,4.6,3
1455,-1,Lightweight Structured Hoodies & Jackets,HOODIES & JACKETS,Yellow,Jacquard,XS-S,11500.0,"Fair Skin, Eco-friendly, Party Wear, Skinny Friendly, Medium Skin, Edgy, Monochrome, Neutral Skin",https://crossover.com/product/1455,2022-03-13 00:00:00,1.9,8
1456,12,Camo Casual Coats,COATS,Blush,Polyester,L,14000.0,"Medium Skin, Vintage, Comfy, Business Casual, Edgy, Curvy Friendly, Party Wear",https://urbancloset.com/product/1456,2022-03-13 00:00:00,1.6,45
1457,9,Dynamic Bold Kimono,KIMONO,Off-white,Jacquard,XS-S,12000.0,"Autumn, Summer, Preppy, Dark Skin, Curvy Friendly, Beach Wear, Eco-friendly, Checked",https://houseoffashion.com/product/1457,2022-03-13 00:00:00,4.2,16
1458,5,Rustic Bright Oversize Tee,OVERSIZE TEE,Unknown,Fleece,M,4000.0,"Athleisure, Comfy, Petite Friendly, Hot Weather, Business Casual, Sporty",https://odel.com/product/1458,2026-03-09 20:29:12,1.5,42
1459,19,Casual Trendy Hoodies & Jackets,HOODIES & JACKETS,Blue,Corduroy,L,8500.0,"Hipster, Travel Friendly, Hot Weather, Sporty, Comfy, Monochrome, Cold Weather",https://skylineclothing.com/product/1459,2026-03-09 23:27:48,2.7,33
1460,21,Sporty Casual Polos,POLOS,Plaid,Linen,XS-S,2500.0,"Neutral Skin, Fair Skin, Monochrome, Old Money, Sporty",https://elements.com/product/1460,2026-03-09 22:17:42,4.8,29
1461,16,Lightweight Retro Shorts,SHORTS,Pastel Green,Modal,M,3000.0,"Tall Friendly, Business Casual, Petite Friendly, Office Wear, Cold Weather, Festival",https://planetsports.com/product/1461,2026-03-09 16:46:30,4.7,43
1462,14,Rustic Casual Utility Pants,UTILITY PANTS,White,Bamboo,L,5000.0,"Autumn, Office Wear, Winter, Cottagecore, Hot Weather, Oversized, Monochrome, Athleisure",https://metrowear.com/product/1462,2026-03-09 21:23:30,3.8,39
1463,24,Casual Minimalist Sweatshirts,SWEATSHIRTS,Checked,Unknown,XS-S,4500.0,"Rainy Weather, Stripes, Layering, Slim Fit, Cold Weather, Minimalist",https://elitewear.com/product/1463,2026-03-09 00:01:24,2.4,28
1464,17,Urban Luxury Tanks,TANKS,Black,Velvet,M,4500.0,"Autumn, Luxury, Sporty, Patterned, Edgy, Neutral Skin, Beach Wear",https://lifestyle.com/product/1464,2026-03-09 21:12:30,1.9,35
1465,3,Minimalist Functional Oversize Tee,OVERSIZE TEE,Pastel Green,Bamboo,L,4000.0,"Winter, Spring, Comfy, Formal, Polka Dot, Slim Fit, Business Casual",https://hameedia.com/product/1465,2022-03-13 00:00:00,3.9,39
1466,13,Patterned Classic Track Pants,TRACK PANTS,Crimson,Modal,M,4000.0,"Medium Skin, Festival, Office Wear, Casual, Dark Skin, Hipster, Polka Dot",https://reddot.com/product/1466,2022-03-13 00:00:00,3.3,18
1467,8,Luxury Relaxed Kimono,KIMONO,White,Modal,XS-S,8500.0,"Spring, Urban, Dark Skin, Skinny Friendly, Eco-friendly, Travel Friendly, Floral, Layering",https://casualcorner.com/product/1467,2022-03-13 00:00:00,4.3,25
1468,18,Elegant Chic T-Shirts,T-SHIRTS,Olive,Velvet,XL-XXL,3000.0,"Curvy Friendly, Comfy, Vintage, Neutral Skin, Beach Wear",No URL,2022-03-13 00:00:00,3.2,48
1469,18,Bold Chic Oversize Tee,OVERSIZE TEE,Tan,Silk,XL-XXL,5000.0,"Travel Friendly, Tall Friendly, Spring, Summer, Polka Dot, Formal",https://breeze.com/product/1469,2022-03-13 00:00:00,4.6,47
1470,13,Bright Structured Chinos,CHINOS,Plaid,Wool,XS-S,5500.0,"Cold Weather, Business Casual, Spring, Slim Fit, Athleisure, Streetwear, Luxury, Travel Friendly",https://reddot.com/product/1470,2022-03-13 00:00:00,4.4,33
1471,6,Vintage Minimalist Coats,COATS,Checked,Bamboo,L,9500.0,"Spring, Urban, Athleisure, Cold Weather, Comfy, Dark Skin, Vintage",https://arpico.com/product/1471,2026-03-09 21:38:06,3.8,37
1472,24,Bright Elegant Hoodies & Jackets,HOODIES & JACKETS,Camouflage,Jacquard,L,10000.0,"Minimalist, Urban, Travel Friendly, Spring, Preppy, Office Wear, Sporty, Petite Friendly",https://elitewear.com/product/1472,2022-03-13 00:00:00,3.8,10
1473,15,Heritage Modern Kimono,KIMONO,Red,Fleece,XS-S,8000.0,"Neutral Skin, Layering, Edgy, Office Wear, Cottagecore",https://arena.com/product/1473,2022-03-13 00:00:00,0.0,40
1474,3,Relaxed Chic Beach Wear,BEACH WEAR,Chocolate,Cotton,XL-XXL,5500.0,"Luxury, Medium Skin, Winter, Athleisure, Vintage",https://hameedia.com/product/1474,2026-03-09 00:04:06,2.7,40
1475,4,Wide Leg Soft T-Shirts,T-SHIRTS,Black,Rayon,One Size,5000.0,"Cold Weather, Skinny Friendly, Business Casual, Casual, Old Money",https://signature.com/product/1475,2026-03-09 18:34:12,2.0,22
1476,10,Refined Heritage Beach Wear,BEACH WEAR,Peach,Unknown,XL-XXL,6000.0,General,https://fashionbug.com/product/1476,2022-03-13 00:00:00,3.0,34
1477,22,Rustic Essential Kimono,KIMONO,Pastel Green,Leather,XS-S,13500.0,"Patterned, Comfy, Office Wear, Edgy, Minimalist, Autumn",https://crossover.com/product/1477,2026-03-09 18:51:06,3.4,40
1478,21,Casual Luxury T-Shirts,T-SHIRTS,Sky Blue,Tencel,XS-S,4000.0,"Luxury, Casual, Eco-friendly, Streetwear, Business Casual, Polka Dot, Oversized, Travel Friendly",https://elements.com/product/1478,2022-03-13 00:00:00,3.1,2
1479,24,Dynamic Soft Oversize Tee,OVERSIZE TEE,Pastel Blue,Wool,XL-XXL,5000.0,"Cold Weather, Streetwear, Neutral Skin, Layering, Rainy Weather, Winter",https://elitewear.com/product/1479,2026-03-09 22:19:36,3.9,5
1481,15,Layered Trendy Shorts,SHORTS,Pastel Blue,Fleece,XL-XXL,4500.0,"Party Wear, Casual, Cold Weather, Cottagecore, Luxury, Stripes, Floral, Eco-friendly",https://arena.com/product/1481,2022-03-13 00:00:00,2.2,14
1482,1,Sporty Wide Leg Oversize Tee,OVERSIZE TEE,Striped,Rayon,XS-S,2500.0,"Sporty, Winter, Spring, Patterned, Y2K, Luxury",https://foa.com/product/1482,2026-03-09 04:10:00,2.0,18
1483,13,Structured Lightweight Tanks,TANKS,Blush,Modal,M,2500.0,"Layering, Business Casual, Checked, Beach Wear, Athleisure, Oversized, Slim Fit, Autumn",https://reddot.com/product/1483,2022-03-13 00:00:00,1.1,9
1484,12,Tailored Patterned Chinos,CHINOS,Checked,Leather,XS-S,5000.0,"Checked, Preppy, Patterned, Skinny Friendly, Business Casual, Winter",https://urbancloset.com/product/1484,2022-03-13 00:00:00,1.7,49
1485,17,Essential Classic Cardigans,CARDIGANS,Off-white,Velvet,L,8000.0,"Festival, Y2K, Preppy, Winter, Summer, Formal, Edgy",https://lifestyle.com/product/1485,2026-03-09 20:55:30,3.2,10
1486,16,Camo Structured Coats,COATS,Off-white,Wool,L,14500.0,"Curvy Friendly, Patterned, Cold Weather, Edgy, Luxury, Sporty",https://planetsports.com/product/1486,2022-03-13 00:00:00,3.5,35
1487,21,Preppy Trendy Sweatshirts,SWEATSHIRTS,Red,Silk,M,4500.0,"Minimalist, Athleisure, Summer, Tall Friendly, Eco-friendly, Vintage, Autumn, Winter",https://elements.com/product/1487,2022-03-13 00:00:00,4.9,46
1488,20,Luxury Slim Fit Kimono,KIMONO,Tan,Linen,M,9500.0,"Office Wear, Stripes, Curvy Friendly, Oversized, Monochrome",https://trendz.com/product/1488,2026-03-09 15:36:06,3.7,23
1489,4,Textured Rustic Tanks,TANKS,Teal,Jacquard,XL-XXL,4500.0,"Eco-friendly, Travel Friendly, Cold Weather, Neutral Skin, Hot Weather",https://signature.com/product/1489,2026-03-09 09:16:18,3.7,12
1490,6,Chic Casual Kimono,KIMONO,Pink,Corduroy,M,10000.0,"Business Casual, Slim Fit, Urban, Hipster, Old Money, Fair Skin",https://arpico.com/product/1490,2026-03-09 20:00:42,2.5,25
1491,8,Elegant Structured Coats,COATS,Pastel Pink,Linen,L,12000.0,"Hipster, Urban, Spring, Business Casual, Festival, Vintage, Curvy Friendly",https://casualcorner.com/product/1491,2022-03-13 00:00:00,4.1,49
1492,16,Vintage Camo Chinos,CHINOS,Coral,Polyester,M,4000.0,"Beach Wear, Office Wear, Minimalist, Preppy, Medium Skin, Hot Weather",https://planetsports.com/product/1492,2022-03-13 00:00:00,2.7,43
1493,23,Bold Soft Utility Pants,UTILITY PANTS,Crimson,Leather,XL-XXL,14000.0,"Streetwear, Eco-friendly, Fair Skin, Vintage, Tall Friendly, Spring",https://voguestreet.com/product/1493,2026-03-09 03:05:42,2.0,0
1494,20,Sporty Bright Sweatshirts,Miscellaneous,Blush,Polyester,XS-S,5500.0,"Edgy, Beach Wear, Curvy Friendly, Athleisure, Vintage, Minimalist, Patterned, Medium Skin",https://trendz.com/product/1494,2022-03-13 00:00:00,2.2,0
1495,21,Oversized Structured Sweatshirts,SWEATSHIRTS,Orange,Silk,One Size,5500.0,"Edgy, Curvy Friendly, Rainy Weather, Hot Weather, Medium Skin, Fair Skin, Stripes, Beach Wear",https://elements.com/product/1495,2022-03-13 00:00:00,3.1,29
1496,21,Essential Heritage Sweatshirts,SWEATSHIRTS,Olive,Wool,XL-XXL,3500.0,"Preppy, Cold Weather, Autumn, Patterned, Urban, Floral, Rainy Weather",https://elements.com/product/1496,2022-03-13 00:00:00,4.2,42
1497,22,Camo Soft Hoodies & Jackets,HOODIES & JACKETS,Mint,Denim,L,10000.0,"Neutral Skin, Medium Skin, Old Money, Sporty, Vintage",https://crossover.com/product/1497,2022-03-13 00:00:00,3.9,36
1498,19,Relaxed Tailored Kimono,KIMONO,Red,Polyester,L,14000.0,"Hot Weather, Sporty, Cottagecore, Streetwear, Formal, Eco-friendly, Winter",https://skylineclothing.com/product/1498,2022-03-13 00:00:00,4.5,6
1499,6,Trendy Patterned Shorts,SHORTS,Green,Silk,XS-S,5000.0,"Streetwear, Layering, Festival, Edgy, Minimalist, Travel Friendly",https://arpico.com/product/1499,2022-03-13 00:00:00,2.3,47
1500,8,Trendy Edgy Denim Jackets,DENIM JACKETS,Red,Rayon,L,10000.0,"Travel Friendly, Hot Weather, Medium Skin, Autumn, Business Casual, Party Wear, Preppy",https://casualcorner.com/product/1500,2022-03-13 00:00:00,4.0,17
1501,19,Lightweight Heritage Kimono,KIMONO,Olive,Fleece,XS-S,12000.0,"Y2K, Spring, Preppy, Polka Dot, Urban, Travel Friendly, Luxury",https://skylineclothing.com/product/1501,2026-03-09 08:01:30,1.1,0
1502,9,Bold Urban Beach Wear,BEACH WEAR,Coral,Jacquard,M,5000.0,"Luxury, Festival, Rainy Weather, Autumn, Comfy, Preppy, Eco-friendly",https://houseoffashion.com/product/1502,2026-03-09 07:12:54,0.0,30
1503,14,Camo Patterned Shorts,SHORTS,Polka Dot,Linen,XS-S,4500.0,"Eco-friendly, Formal, Stripes, Rainy Weather, Floral, Spring",https://metrowear.com/product/1503,2022-03-13 00:00:00,3.7,41
1504,1,Relaxed Classic T-Shirts,T-SHIRTS,Orange,Leather,XS-S,4000.0,"Minimalist, Curvy Friendly, Floral, Casual, Oversized, Polka Dot, Hipster",https://foa.com/product/1504,2022-03-13 00:00:00,3.1,26
1505,19,Edgy Casual Denim Jackets,DENIM JACKETS,Maroon,Leather,L,8000.0,"Curvy Friendly, Minimalist, Petite Friendly, Neutral Skin, Athleisure, Cold Weather, Summer, Spring",https://skylineclothing.com/product/1505,2022-03-13 00:00:00,3.5,29
1506,17,Comfy Retro Oversize Tee,OVERSIZE TEE,Pastel Blue,Modal,L,2500.0,"Stripes, Eco-friendly, Minimalist, Travel Friendly, Edgy, Checked",https://lifestyle.com/product/1506,2026-03-09 18:29:48,1.6,38
1507,-1,Textured Preppy Sweatshirts,SWEATSHIRTS,Polka Dot,Jacquard,L,5500.0,"Patterned, Luxury, Hipster, Urban, Y2K, Streetwear",https://dresssmart.com/product/1507,2026-03-09 14:05:18,4.0,19
1508,23,Bold Lightweight Coats,COATS,Multi-color,Leather,XL-XXL,11500.0,General,https://voguestreet.com/product/1508,2022-03-13 00:00:00,3.4,44
1509,24,Heritage Bright Coats,COATS,White,Jacquard,XL-XXL,12000.0,"Formal, Office Wear, Travel Friendly, Checked, Athleisure",https://elitewear.com/product/1509,2022-03-13 00:00:00,3.0,23
1510,15,Smart Rustic Denim Jackets,DENIM JACKETS,Pastel Blue,Bamboo,M,9000.0,"Minimalist, Eco-friendly, Floral, Athleisure, Beach Wear, Autumn, Travel Friendly",https://arena.com/product/1510,2022-03-13 00:00:00,5.0,38
1512,13,Minimalist Vintage Oversize Tee,OVERSIZE TEE,Grey,Velvet,XS-S,3000.0,"Rainy Weather, Sporty, Monochrome, Old Money, Beach Wear, Cottagecore, Checked",https://reddot.com/product/1512,2022-03-13 00:00:00,3.3,41
1513,21,Lightweight Luxury Denim Jackets,DENIM JACKETS,Green,Silk,M,8000.0,"Neutral Skin, Comfy, Party Wear, Beach Wear, Y2K, Petite Friendly",https://elements.com/product/1513,2022-03-13 00:00:00,2.9,47
1514,18,Urban Essential Denim Jackets,DENIM JACKETS,Mustard,Leather,M,13000.0,"Hipster, Layering, Checked, Festival, Minimalist, Dark Skin, Vintage, Streetwear",https://breeze.com/product/1514,2022-03-13 00:00:00,3.5,33
1515,18,Modern Elegant Hoodies & Jackets,HOODIES & JACKETS,Unknown,Modal,XS-S,8000.0,"Skinny Friendly, Preppy, Urban, Spring, Oversized, Y2K, Streetwear",https://breeze.com/product/1515,2026-03-09 17:38:24,2.0,28
1516,12,Bold Camo Blazers,BLAZERS,Blue,Corduroy,L,11000.0,"Fair Skin, Y2K, Preppy, Neutral Skin, Petite Friendly, Cottagecore",https://urbancloset.com/product/1516,2026-03-09 01:09:54,1.6,9
1517,2,Structured Elegant Beach Wear,BEACH WEAR,Pink,Jacquard,M,5000.0,"Travel Friendly, Party Wear, Y2K, Comfy, Neutral Skin, Winter, Medium Skin",https://incarnage.com/product/1517,2022-03-13 00:00:00,1.2,18
1518,12,Refined Smart Polos,POLOS,Brown,Leather,XS-S,5000.0,"Vintage, Summer, Stripes, Dark Skin, Autumn",https://urbancloset.com/product/1518,2026-03-09 05:27:48,1.1,13
1519,19,Essential Camo Beach Wear,BEACH WEAR,Pastel Pink,Linen,M,5000.0,"Sporty, Vintage, Cottagecore, Athleisure, Slim Fit, Office Wear, Spring",https://skylineclothing.com/product/1519,2026-03-09 05:06:06,1.8,15
1520,14,Tailored Minimalist Shorts,SHORTS,Checked,Linen,M,4000.0,"Medium Skin, Preppy, Curvy Friendly, Comfy, Old Money, Office Wear",https://metrowear.com/product/1520,2022-03-13 00:00:00,3.1,16
1521,24,Dynamic Sporty Utility Pants,UTILITY PANTS,White,Cotton,M,8000.0,"Cottagecore, Floral, Luxury, Beach Wear, Festival, Stripes",https://elitewear.com/product/1521,2022-03-13 00:00:00,3.1,18
1522,17,Heritage Smart Hoodies & Jackets,HOODIES & JACKETS,Navy,Tencel,XL-XXL,11500.0,"Formal, Urban, Checked, Eco-friendly, Rainy Weather, Athleisure, Preppy, Slim Fit",https://lifestyle.com/product/1522,2022-03-13 00:00:00,4.6,39
1523,21,Smart Camo T-Shirts,T-SHIRTS,Crimson,Rayon,L,4500.0,"Curvy Friendly, Festival, Dark Skin, Monochrome, Eco-friendly, Beach Wear, Athleisure, Cottagecore",https://elements.com/product/1523,2026-03-09 16:37:06,3.7,42
1524,7,Structured Functional Coats,COATS,Tie-dye,Fleece,XS-S,9500.0,"Party Wear, Polka Dot, Edgy, Floral, Vintage, Business Casual, Comfy, Checked",https://dresssmart.com/product/1524,2022-03-13 00:00:00,3.6,36
1525,11,Bold Trendy Cardigans,CARDIGANS,Teal,Corduroy,L,11500.0,"Monochrome, Fair Skin, Polka Dot, Hot Weather, Dark Skin, Luxury, Travel Friendly, Winter",https://coolguy.com/product/1525,2026-03-09 07:03:36,2.9,3
1526,10,Structured Modern Blazers,BLAZERS,Checked,Wool,XS-S,10500.0,"Sporty, Vintage, Old Money, Formal, Festival, Winter",https://fashionbug.com/product/1526,2022-03-13 00:00:00,0.0,17
1527,2,Heritage Vintage Utility Pants,UTILITY PANTS,Sky Blue,Wool,XS-S,15000.0,"Hipster, Old Money, Floral, Patterned, Winter, Sporty, Slim Fit",https://incarnage.com/product/1527,2022-03-13 00:00:00,4.6,21
1528,6,Statement Rustic Hoodies & Jackets,HOODIES & JACKETS,Grey,Polyester,L,9500.0,"Cold Weather, Oversized, Neutral Skin, Floral, Fair Skin, Comfy, Hipster, Party Wear",No URL,2022-03-13 00:00:00,4.5,45
1529,1,Urban Patterned Kimono,KIMONO,Tie-dye,Corduroy,L,5000.0,General,https://foa.com/product/1529,2026-03-09 23:34:18,2.7,49
1530,4,Urban Structured Sweatshirts,SWEATSHIRTS,Tie-dye,Modal,XL-XXL,6000.0,"Business Casual, Monochrome, Urban, Edgy, Hot Weather",https://signature.com/product/1530,2022-03-13 00:00:00,3.0,49
1531,16,Casual Heritage Beach Wear,BEACH WEAR,Pastel Green,Silk,XL-XXL,3500.0,"Layering, Winter, Spring, Business Casual, Sporty, Urban",https://planetsports.com/product/1531,2022-03-13 00:00:00,3.3,8
1532,18,Elegant Lightweight Oversize Tee,OVERSIZE TEE,Blush,Tencel,XL-XXL,4000.0,"Party Wear, Tall Friendly, Minimalist, Stripes, Casual",https://breeze.com/product/1532,2026-03-09 03:45:30,0.0,47
1533,13,Elegant Casual Shorts,SHORTS,Tan,Velvet,XL-XXL,4000.0,"Oversized, Streetwear, Rainy Weather, Floral, Luxury",https://reddot.com/product/1533,2022-03-13 00:00:00,2.7,1
1534,20,Modern Casual Beach Wear,BEACH WEAR,Sky Blue,Corduroy,M,5000.0,"Cold Weather, Preppy, Slim Fit, Petite Friendly, Eco-friendly",https://trendz.com/product/1534,2026-03-09 20:06:54,4.1,32
1535,24,Wide Leg Structured Beach Wear,BEACH WEAR,Navy,Modal,XS-S,5000.0,"Dark Skin, Y2K, Edgy, Stripes, Formal",https://elitewear.com/product/1535,2022-03-13 00:00:00,1.2,9
1536,3,Tailored Relaxed Utility Pants,UTILITY PANTS,Checked,Cotton,M,9000.0,"Petite Friendly, Party Wear, Athleisure, Hipster, Vintage",https://hameedia.com/product/1536,2022-03-13 00:00:00,1.1,10
1537,2,Edgy Smart Sweatshirts,SWEATSHIRTS,Off-white,Linen,M,5000.0,"Winter, Stripes, Skinny Friendly, Beach Wear, Office Wear, Neutral Skin",https://incarnage.com/product/1537,2026-03-09 15:25:54,2.8,11
1538,1,Camo Structured T-Shirts,Miscellaneous,Olive,Leather,XS-S,3500.0,"Edgy, Streetwear, Skinny Friendly, Festival, Sporty",https://foa.com/product/1538,2022-03-13 00:00:00,1.9,19
1539,3,Trendy Soft Kimono,KIMONO,Tie-dye,Jacquard,L,11500.0,"Cottagecore, Festival, Summer, Luxury, Athleisure, Petite Friendly",https://hameedia.com/product/1539,2022-03-13 00:00:00,2.6,24
1540,11,Functional Classic Track Pants,TRACK PANTS,Pastel Blue,Wool,L,2500.0,"Rainy Weather, Edgy, Beach Wear, Athleisure, Luxury, Sporty, Party Wear",https://coolguy.com/product/1540,2026-03-09 18:46:42,2.9,38
1541,17,UNKNOWN_PRODUCT,HOODIES & JACKETS,Coral,Rayon,L,9000.0,"Casual, Y2K, Fair Skin, Rainy Weather, Layering, Polka Dot, Dark Skin",https://lifestyle.com/product/1541,2022-03-13 00:00:00,3.1,23
1542,12,Tailored Vintage Hoodies & Jackets,HOODIES & JACKETS,Coral,Denim,XS-S,13500.0,"Patterned, Business Casual, Streetwear, Medium Skin, Winter, Travel Friendly",https://urbancloset.com/product/1542,2022-03-13 00:00:00,2.1,37
1543,22,Modern Camo Chinos,CHINOS,Multi-color,Modal,XL-XXL,7000.0,"Festival, Office Wear, Business Casual, Casual, Rainy Weather, Athleisure, Beach Wear",https://crossover.com/product/1543,2026-03-09 09:44:18,2.5,5
1544,24,Camo Bright T-Shirts,T-SHIRTS,Pink,Modal,M,5000.0,"Streetwear, Vintage, Curvy Friendly, Cottagecore, Neutral Skin, Floral, Oversized",https://elitewear.com/product/1544,2022-03-13 00:00:00,3.0,30
1545,8,Oversized Dynamic Joggers & Pants,JOGGERS & PANTS,Pastel Pink,Jacquard,L,4000.0,"Monochrome, Medium Skin, Athleisure, Party Wear, Hipster, Formal, Y2K, Luxury",https://casualcorner.com/product/1545,2022-03-13 00:00:00,3.8,42
1546,21,Essential Tailored Shorts,SHORTS,Sky Blue,Tencel,XL-XXL,2500.0,"Monochrome, Checked, Hot Weather, Luxury, Winter",https://elements.com/product/1546,2022-03-13 00:00:00,1.5,17
1547,4,Preppy Sporty Tanks,TANKS,Peach,Modal,M,4000.0,"Business Casual, Oversized, Stripes, Petite Friendly, Skinny Friendly, Vintage",https://signature.com/product/1547,2026-03-09 04:03:24,4.3,2
1548,22,Bright Lightweight Coats,COATS,Unknown,Bamboo,M,5000.0,"Monochrome, Athleisure, Y2K, Petite Friendly, Comfy, Vintage, Patterned, Neutral Skin",https://crossover.com/product/1548,2022-03-13 00:00:00,0.0,13
1549,4,Trendy Urban Chinos,CHINOS,Beige,Wool,M,6000.0,"Edgy, Minimalist, Old Money, Spring, Oversized",https://signature.com/product/1549,2026-03-09 21:50:30,4.7,17
1550,11,Preppy Functional Track Pants,TRACK PANTS,Brown,Leather,XS-S,4000.0,"Vintage, Festival, Edgy, Floral, Party Wear, Dark Skin, Rainy Weather",https://coolguy.com/product/1550,2022-03-13 00:00:00,5.0,43
1551,14,Tailored Comfy Sweatshirts,SWEATSHIRTS,Coral,Tencel,M,4000.0,"Travel Friendly, Spring, Cold Weather, Neutral Skin, Autumn, Stripes",https://metrowear.com/product/1551,2026-03-09 10:46:24,1.1,41
1552,18,Chic Chic Joggers & Pants,Miscellaneous,Black,Denim,XS-S,3500.0,"Winter, Athleisure, Patterned, Eco-friendly, Summer",https://breeze.com/product/1552,2022-03-13 00:00:00,1.3,46
1553,16,Neutral Patterned Coats,COATS,Mint,Linen,XL-XXL,13500.0,General,https://planetsports.com/product/1553,2022-03-13 00:00:00,1.7,0
1554,9,Preppy Tailored Shorts,SHORTS,Red,Silk,XS-S,4500.0,"Stripes, Summer, Rainy Weather, Minimalist, Office Wear, Comfy, Medium Skin, Sporty",https://houseoffashion.com/product/1554,2026-03-09 16:56:00,1.2,21
1555,8,Classic Slim Fit Cardigans,CARDIGANS,Crimson,Leather,XL-XXL,5000.0,"Sporty, Old Money, Travel Friendly, Athleisure, Business Casual, Medium Skin, Luxury, Rainy Weather",https://casualcorner.com/product/1555,2022-03-13 00:00:00,1.8,12
1556,9,Soft Minimalist T-Shirts,T-SHIRTS,Checked,Modal,L,2500.0,"Spring, Sporty, Summer, Business Casual, Oversized, Medium Skin, Streetwear, Hipster",https://houseoffashion.com/product/1556,2022-03-13 00:00:00,4.8,20
1557,15,Preppy Bright Polos,POLOS,Off-white,Modal,XS-S,3000.0,"Beach Wear, Hipster, Athleisure, Comfy, Fair Skin, Autumn, Spring",https://arena.com/product/1557,2026-03-09 01:23:06,1.3,36
1558,11,Comfy Statement Polos,POLOS,Pink,Rayon,M,5000.0,"Neutral Skin, Beach Wear, Dark Skin, Edgy, Festival, Stripes",https://coolguy.com/product/1558,2026-03-09 07:26:12,4.9,35
1559,7,Sporty Modern Tanks,TANKS,Pink,Velvet,XL-XXL,3500.0,"Cold Weather, Summer, Vintage, Urban, Minimalist, Monochrome, Tall Friendly, Skinny Friendly",https://dresssmart.com/product/1559,2022-03-13 00:00:00,3.0,16
1560,8,Dynamic Chic Joggers & Pants,JOGGERS & PANTS,Tie-dye,Velvet,L,5000.0,General,https://casualcorner.com/product/1560,2022-03-13 00:00:00,3.0,17
1561,18,Heritage Classic Coats,COATS,Black,Jacquard,L,12000.0,"Curvy Friendly, Urban, Polka Dot, Neutral Skin, Vintage, Layering, Travel Friendly",https://breeze.com/product/1561,2022-03-13 00:00:00,3.1,0
1562,11,Edgy Chic Beach Wear,BEACH WEAR,Yellow,Modal,XS-S,3000.0,"Autumn, Cold Weather, Polka Dot, Comfy, Checked",https://coolguy.com/product/1562,2026-03-09 09:28:48,1.5,20
1563,22,Structured Statement Utility Pants,UTILITY PANTS,Tan,Wool,L,9500.0,"Hot Weather, Monochrome, Spring, Oversized, Festival, Comfy, Minimalist, Party Wear",https://crossover.com/product/1563,2022-03-13 00:00:00,1.8,50
1564,8,Sporty Essential Coats,COATS,Plaid,Leather,M,13500.0,"Summer, Polka Dot, Neutral Skin, Floral, Hot Weather",https://casualcorner.com/product/1564,2026-03-09 02:02:12,1.7,48
1565,13,Bright Structured Sweatshirts,SWEATSHIRTS,Peach,Rayon,XS-S,3500.0,"Tall Friendly, Monochrome, Edgy, Floral, Summer, Party Wear",https://reddot.com/product/1565,2026-03-09 12:17:48,3.0,44
1566,9,Relaxed Tailored Polos,POLOS,Polka Dot,Rayon,L,4000.0,"Stripes, Y2K, Spring, Cottagecore, Luxury, Floral, Preppy",https://houseoffashion.com/product/1566,2026-03-09 00:27:06,1.9,10
1567,24,Casual Luxury Track Pants,TRACK PANTS,Blush,Leather,XS-S,4500.0,"Business Casual, Oversized, Formal, Medium Skin, Hot Weather, Minimalist",https://elitewear.com/product/1567,2022-03-13 00:00:00,4.0,40
1568,-1,Sporty Relaxed Utility Pants,UTILITY PANTS,Sky Blue,Polyester,XL-XXL,11500.0,"Checked, Travel Friendly, Summer, Streetwear, Casual, Office Wear, Petite Friendly",https://hameedia.com/product/1568,2026-03-09 21:19:36,2.1,0
1569,4,Oversized Tailored Shorts,SHORTS,Navy,Rayon,L,4000.0,"Cold Weather, Floral, Autumn, Oversized, Checked, Formal",https://signature.com/product/1569,2026-03-09 06:55:06,1.2,19
1570,13,Classic Trendy Utility Pants,UTILITY PANTS,Crimson,Corduroy,L,12000.0,"Y2K, Oversized, Curvy Friendly, Party Wear, Casual, Vintage, Skinny Friendly",https://reddot.com/product/1570,2022-03-13 00:00:00,2.3,24
1571,23,Layered Wide Leg Blazers,BLAZERS,Black,Corduroy,M,5000.0,"Slim Fit, Polka Dot, Tall Friendly, Neutral Skin, Formal, Beach Wear",https://voguestreet.com/product/1571,2022-03-13 00:00:00,3.9,38
1572,21,Bright Preppy Coats,COATS,Mint,Linen,L,9000.0,"Checked, Winter, Office Wear, Slim Fit, Patterned, Luxury",https://elements.com/product/1572,2022-03-13 00:00:00,5.0,38
