preference_id,user_id,preferred_categories,preferred_colors,preferred_fabrics,preferred_brands,preferred_styles,skin_tone,body_type,price_sensitivity,updated_ts,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score
192.0,192.0,"polos, coats, track pants","checked, pink, plaid","jacquard, corduroy",brand_16,"cottagecore, luxury, preppy",fair skin,skinny friendly,,2025-11-19 14:56:19.297198,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
193.0,193.0,"hoodies & jackets, denim jackets, tanks","checked, black, brown","denim, silk",brand_17,"minimalist, luxury, cottagecore",medium skin,,high,2025-11-19 14:56:19.297329,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
194.0,194.0,"beach wear, chinos, denim jackets","multi-color, grey, crimson","cotton, denim",brand_17,"formal, beach wear, preppy",dark skin,skinny friendly,medium,2025-11-19 14:56:19.297456,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
195.0,195.0,,"grey, sky blue, pink","silk, rayon",brand_12,"beach wear, office wear, eco-friendly",dark skin,curvy friendly,low,2025-11-19 14:56:19.297581,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
196.0,,"hoodies & jackets, chinos, beach wear","black, pink, polka dot","linen, cotton",brand_13,"beach wear, preppy, luxury",medium skin,curvy friendly,medium,2025-11-19 14:56:19.297715,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
197.0,197.0,"hoodies & jackets, shorts, track pants","checked, pastel pink, nude","denim, corduroy",brand_18,"formal, y2k, hipster",neutral skin,tall friendly,high,2025-11-19 14:56:19.297838,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
198.0,198.0,,"sky blue, multi-color, maroon","corduroy, rayon",brand_7,"eco-friendly, casual, office wear",fair skin,skinny friendly,high,2025-11-19 14:56:19.297968,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
199.0,199.0,"chinos, polos, hoodies & jackets","sky blue, blue, chocolate","wool, jacquard",,"cottagecore, minimalist, y2k",neutral skin,curvy friendly,high,2025-11-19 14:56:19.298091,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
200.0,200.0,"denim jackets, blazers, t-shirts","off-white, maroon, coral","wool, modal",brand_17,"formal, office wear, party wear",neutral skin,curvy friendly,low,2025-11-19 14:56:19.298231,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
201.0,201.0,"shorts, joggers & pants, chinos","multi-color, grey, red","linen, velvet",brand_3,"office wear, preppy, vintage",dark skin,tall friendly,high,2025-11-19 14:56:19.298369,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
202.0,202.0,"kimono, joggers & pants, blazers","multi-color, pink, maroon","leather, denim",brand_12,"office wear, casual, streetwear",fair skin,curvy friendly,low,2025-11-19 14:56:19.298507,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
203.0,203.0,"sweatshirts, shorts, chinos","mint, red, tie-dye","wool, silk",brand_7,"hipster, eco-friendly, casual",,petite friendly,high,2025-11-19 14:56:19.298645,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
204.0,204.0,"beach wear, blazers, joggers & pants","polka dot, red, grey","bamboo, denim",brand_15,"luxury, eco-friendly, streetwear",neutral skin,tall friendly,medium,2025-11-19 14:56:19.298775,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
205.0,205.0,"beach wear, denim jackets, coats","sky blue, pastel green, teal",,brand_8,"beach wear, formal, vintage",neutral skin,skinny friendly,low,2025-11-19 14:56:19.298897,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
206.0,206.0,"chinos, polos, sweatshirts","nude, navy, white","bamboo, modal",brand_2,"vintage, cottagecore, hipster",fair skin,skinny friendly,medium,2025-11-19 14:56:19.299020,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
207.0,207.0,"beach wear, joggers & pants, oversize tee","plaid, white, teal","fleece, linen",brand_9,"formal, party wear, luxury",medium skin,tall friendly,high,2025-11-19 14:56:19.299159,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
208.0,208.0,"kimono, oversize tee, utility pants","pink, mint, yellow","cotton, leather",brand_18,"vintage, beach wear, minimalist",medium skin,petite friendly,medium,,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
209.0,209.0,"kimono, shorts, joggers & pants","plaid, white, coral","cotton, tencel",brand_13,"preppy, hipster, casual",neutral skin,tall friendly,,2025-11-19 14:56:19.299426,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
210.0,,,"maroon, striped, beige","velvet, tencel",brand_3,"eco-friendly, streetwear, casual",fair skin,skinny friendly,low,2025-11-19 14:56:19.299569,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
211.0,211.0,"utility pants, t-shirts, oversize tee","sky blue, olive, crimson","jacquard, leather",brand_4,"eco-friendly, streetwear, party wear",dark skin,curvy friendly,low,2025-11-19 14:56:19.299707,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
212.0,212.0,"sweatshirts, shorts, oversize tee","navy, red, orange",,brand_7,"luxury, formal, office wear",medium skin,petite friendly,low,2025-11-19 14:56:19.299830,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
213.0,213.0,"chinos, blazers, utility pants","crimson, peach, chocolate","denim, bamboo",brand_10,"eco-friendly, formal, casual",fair skin,tall friendly,medium,2025-11-19 14:56:19.299953,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
214.0,214.0,"sweatshirts, beach wear, coats","maroon, olive, mustard","cotton, bamboo",brand_12,"cottagecore, vintage, athleisure",medium skin,skinny friendly,high,2025-11-19 14:56:19.300074,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
215.0,215.0,"coats, blazers, denim jackets","orange, striped, pastel green","rayon, silk",brand_19,"eco-friendly, formal, hipster",neutral skin,curvy friendly,medium,2025-11-19 14:56:19.300213,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
216.0,216.0,"hoodies & jackets, tanks, denim jackets","orange, navy, nude","modal, jacquard",brand_14,"cottagecore, streetwear, eco-friendly",,curvy friendly,low,2025-11-19 14:56:19.300339,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
217.0,217.0,"kimono, joggers & pants, denim jackets","camouflage, teal, off-white","bamboo, fleece",brand_7,"beach wear, minimalist, party wear",fair skin,skinny friendly,low,2025-11-19 14:56:19.300462,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
218.0,218.0,"polos, joggers & pants, beach wear","tie-dye, polka dot, orange","silk, velvet",brand_12,"hipster, vintage, streetwear",medium skin,skinny friendly,high,2025-11-19 14:56:19.300612,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
219.0,,"track pants, blazers, joggers & pants","chocolate, sky blue, multi-color","cotton, modal",brand_11,"party wear, y2k, minimalist",fair skin,tall friendly,high,2025-11-19 14:56:19.300744,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
220.0,220.0,"coats, blazers, t-shirts","white, red, polka dot","polyester, velvet",brand_15,"formal, y2k, beach wear",fair skin,curvy friendly,high,2025-11-19 14:56:19.300871,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
221.0,221.0,"polos, hoodies & jackets, shorts","tan, peach, navy","corduroy, wool",brand_15,"y2k, eco-friendly, office wear",medium skin,tall friendly,high,2025-11-19 14:56:19.300996,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
222.0,222.0,"hoodies & jackets, cardigans, chinos","multi-color, charcoal, grey","linen, tencel",brand_18,"preppy, vintage, cottagecore",medium skin,curvy friendly,low,2025-11-19 14:56:19.301131,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
223.0,223.0,"joggers & pants, beach wear, blazers","white, tie-dye, coral","polyester, corduroy",brand_15,"hipster, casual, preppy",medium skin,tall friendly,medium,2025-11-19 14:56:19.301263,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
224.0,224.0,"tanks, coats, cardigans","multi-color, charcoal, peach","fleece, jacquard",brand_16,"beach wear, streetwear, cottagecore",medium skin,skinny friendly,medium,2025-11-19 14:56:19.301383,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
225.0,225.0,"t-shirts, kimono, shorts","plaid, pastel pink, pastel blue","jacquard, rayon",brand_6,"hipster, casual, luxury",medium skin,skinny friendly,medium,2025-11-19 14:56:19.301504,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
226.0,226.0,"shorts, sweatshirts, kimono","maroon, orange, tan","tencel, silk",brand_18,"formal, vintage, minimalist",,skinny friendly,high,2025-11-19 14:56:19.301627,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
227.0,227.0,"kimono, denim jackets, blazers","nude, blue, striped","wool, linen",brand_9,"beach wear, streetwear, vintage",neutral skin,tall friendly,low,2025-11-19 14:56:19.301760,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
228.0,228.0,"utility pants, tanks, oversize tee","mint, pastel blue, coral","fleece, rayon",brand_8,"y2k, beach wear, cottagecore",medium skin,,low,2025-11-19 14:56:19.301888,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
229.0,229.0,"kimono, polos, blazers","pastel blue, white, navy","fleece, cotton",brand_8,"formal, streetwear, casual",dark skin,petite friendly,medium,2025-11-19 14:56:19.302009,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
230.0,230.0,"denim jackets, utility pants, chinos","brown, pink, striped","corduroy, cotton",brand_17,"office wear, y2k, preppy",dark skin,skinny friendly,low,2025-11-19 14:56:19.302152,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
231.0,231.0,"t-shirts, blazers, tanks","tie-dye, polka dot, orange","tencel, modal",brand_14,"cottagecore, athleisure, beach wear",fair skin,tall friendly,low,,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
232.0,232.0,"beach wear, sweatshirts, t-shirts","brown, maroon, olive","leather, rayon",brand_3,"casual, office wear, preppy",fair skin,tall friendly,,2025-11-19 14:56:19.302415,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
233.0,233.0,"polos, shorts, hoodies & jackets","off-white, polka dot, orange","rayon, fleece",,"preppy, beach wear, eco-friendly",neutral skin,tall friendly,high,2025-11-19 14:56:19.302549,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
234.0,234.0,"tanks, chinos, kimono","beige, tie-dye, chocolate","rayon, tencel",brand_19,"luxury, vintage, minimalist",dark skin,skinny friendly,medium,2025-11-19 14:56:19.302681,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
235.0,235.0,"blazers, tanks, chinos","teal, chocolate, sky blue","fleece, tencel",brand_9,"minimalist, hipster, streetwear",neutral skin,skinny friendly,medium,2025-11-19 14:56:19.302803,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
236.0,236.0,"kimono, polos, joggers & pants","tan, green, orange","velvet, denim",brand_15,"preppy, y2k, vintage",fair skin,tall friendly,high,2025-11-19 14:56:19.302925,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
237.0,237.0,"oversize tee, track pants, polos","orange, chocolate, charcoal","bamboo, rayon",brand_6,"beach wear, formal, office wear",dark skin,curvy friendly,low,2025-11-19 14:56:19.303054,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
238.0,238.0,"hoodies & jackets, track pants, denim jackets","crimson, charcoal, camouflage","leather, corduroy",brand_16,"party wear, vintage, beach wear",dark skin,petite friendly,medium,2025-11-19 14:56:19.303198,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
239.0,239.0,"beach wear, joggers & pants, utility pants","white, grey, brown","fleece, rayon",brand_10,"casual, vintage, formal",medium skin,curvy friendly,low,2025-11-19 14:56:19.303329,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
240.0,240.0,"kimono, oversize tee, tanks","pastel pink, grey, peach","modal, linen",brand_16,"preppy, luxury, casual",dark skin,skinny friendly,high,2025-11-19 14:56:19.303454,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
241.0,241.0,"track pants, utility pants, oversize tee","grey, pastel blue, beige","cotton, bamboo",brand_2,"hipster, athleisure, y2k",dark skin,tall friendly,low,2025-11-19 14:56:19.303574,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
242.0,242.0,"polos, cardigans, utility pants","sky blue, tie-dye, pastel green","bamboo, polyester",brand_3,"beach wear, athleisure, streetwear",dark skin,curvy friendly,low,2025-11-19 14:56:19.303704,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
243.0,243.0,"joggers & pants, coats, chinos","chocolate, camouflage, beige","corduroy, tencel",brand_10,"vintage, beach wear, casual",neutral skin,curvy friendly,low,2025-11-19 14:56:19.303825,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
244.0,244.0,"chinos, beach wear, joggers & pants","pastel green, red, olive","bamboo, tencel",brand_18,"hipster, beach wear, athleisure",fair skin,tall friendly,medium,2025-11-19 14:56:19.303944,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
245.0,245.0,"sweatshirts, chinos, oversize tee","polka dot, green, off-white","fleece, polyester",brand_4,"streetwear, vintage, y2k",,petite friendly,medium,,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
246.0,246.0,"blazers, oversize tee, chinos","beige, pastel green, brown","tencel, leather",brand_7,,dark skin,skinny friendly,low,2025-11-19 14:56:19.304213,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
247.0,247.0,"shorts, coats, polos","black, grey, multi-color","corduroy, silk",brand_18,"luxury, casual, party wear",neutral skin,skinny friendly,medium,2025-11-19 14:56:19.304333,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
248.0,248.0,"shorts, sweatshirts, beach wear","blue, tan, multi-color","jacquard, fleece",brand_19,"streetwear, preppy, athleisure",neutral skin,skinny friendly,low,2025-11-19 14:56:19.304461,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
249.0,249.0,"hoodies & jackets, tanks, denim jackets","off-white, tie-dye, red","jacquard, fleece",brand_5,"athleisure, streetwear, hipster",neutral skin,petite friendly,low,2025-11-19 14:56:19.304581,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
250.0,250.0,"cardigans, beach wear, blazers","orange, pastel green, tie-dye","wool, jacquard",brand_13,"beach wear, office wear, eco-friendly",fair skin,curvy friendly,low,2025-11-19 14:56:19.304713,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
251.0,251.0,"track pants, cardigans, utility pants","pink, polka dot, striped","polyester, corduroy",brand_11,"athleisure, cottagecore, preppy",fair skin,skinny friendly,low,2025-11-19 14:56:19.304833,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
252.0,252.0,"denim jackets, track pants, beach wear","plaid, black, white","leather, fleece",brand_18,"office wear, party wear, y2k",neutral skin,skinny friendly,high,2025-11-19 14:56:19.304954,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
253.0,253.0,"hoodies & jackets, blazers, oversize tee","red, green, pink","linen, silk",brand_5,"luxury, casual, preppy",neutral skin,petite friendly,low,2025-11-19 14:56:19.305073,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
254.0,254.0,"joggers & pants, kimono, oversize tee","white, nude, red","modal, bamboo",brand_11,"formal, vintage, beach wear",medium skin,curvy friendly,medium,2025-11-19 14:56:19.305208,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
255.0,255.0,"shorts, track pants, polos","tie-dye, pastel pink, camouflage","velvet, modal",brand_5,"preppy, vintage, luxury",fair skin,petite friendly,medium,2025-11-19 14:56:19.305328,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
256.0,256.0,"sweatshirts, polos, denim jackets","mustard, off-white, sky blue","denim, fleece",brand_12,"beach wear, casual, eco-friendly",dark skin,skinny friendly,low,2025-11-19 14:56:19.305449,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
257.0,257.0,"blazers, denim jackets, sweatshirts","grey, red, tie-dye","polyester, bamboo",brand_15,"preppy, streetwear, eco-friendly",neutral skin,petite friendly,medium,2025-11-19 14:56:19.305574,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
258.0,258.0,"polos, blazers, denim jackets","sky blue, mustard, maroon","wool, rayon",brand_1,"casual, eco-friendly, athleisure",neutral skin,tall friendly,low,2025-11-19 14:56:19.305707,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
259.0,259.0,"denim jackets, track pants, shorts","camouflage, pastel green, black",,brand_13,"streetwear, vintage, cottagecore",medium skin,petite friendly,high,2025-11-19 14:56:19.305832,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
260.0,260.0,"polos, coats, tanks","maroon, striped, sky blue","tencel, rayon",brand_3,"luxury, y2k, party wear",medium skin,petite friendly,low,2025-11-19 14:56:19.305954,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
261.0,261.0,"t-shirts, track pants, coats","orange, maroon, crimson","silk, rayon",brand_4,"athleisure, beach wear, vintage",dark skin,curvy friendly,low,2025-11-19 14:56:19.306073,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
262.0,262.0,"track pants, polos, chinos","camouflage, blush, nude","silk, cotton",brand_8,"athleisure, party wear, beach wear",medium skin,petite friendly,high,2025-11-19 14:56:19.306206,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
263.0,263.0,"sweatshirts, denim jackets, coats","off-white, beige, striped","velvet, bamboo",brand_15,"streetwear, minimalist, eco-friendly",neutral skin,tall friendly,medium,2025-11-19 14:56:19.306326,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
,264.0,"joggers & pants, polos, chinos","maroon, coral, peach","fleece, rayon",brand_11,"office wear, casual, formal",fair skin,tall friendly,medium,2025-11-19 14:56:19.306449,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
265.0,265.0,"t-shirts, coats, utility pants","pastel pink, pastel blue, multi-color","silk, velvet",brand_16,"party wear, minimalist, cottagecore",neutral skin,tall friendly,high,2025-11-19 14:56:19.306568,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
266.0,266.0,"track pants, oversize tee, hoodies & jackets","peach, pastel pink, polka dot","polyester, modal",brand_8,"party wear, preppy, athleisure",dark skin,tall friendly,high,2025-11-19 14:56:19.306695,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
267.0,267.0,"chinos, cardigans, polos","blue, camouflage, pastel blue","bamboo, tencel",brand_9,"athleisure, preppy, hipster",medium skin,tall friendly,medium,2025-11-19 14:56:19.306818,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
268.0,268.0,"sweatshirts, coats, blazers","mustard, off-white, striped","polyester, rayon",brand_13,"y2k, athleisure, beach wear",fair skin,,low,2025-11-19 14:56:19.306941,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
269.0,269.0,"tanks, polos, oversize tee","beige, navy, off-white","linen, corduroy",brand_10,"preppy, casual, streetwear",fair skin,tall friendly,medium,2025-11-19 14:56:19.307066,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
270.0,270.0,"kimono, chinos, coats","tan, pastel pink, blush","jacquard, corduroy",brand_8,"formal, casual, office wear",fair skin,petite friendly,high,2025-11-19 14:56:19.307200,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
271.0,271.0,"shorts, sweatshirts, beach wear","white, teal, yellow",,brand_8,"party wear, preppy, eco-friendly",dark skin,skinny friendly,low,2025-11-19 14:56:19.307336,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
272.0,272.0,"beach wear, shorts, cardigans","mint, pastel blue, teal","corduroy, velvet",brand_11,"office wear, athleisure, streetwear",neutral skin,skinny friendly,medium,2025-11-19 14:56:19.307458,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
273.0,273.0,"cardigans, hoodies & jackets, t-shirts","off-white, multi-color, white","linen, wool",brand_9,"athleisure, preppy, eco-friendly",medium skin,petite friendly,medium,2025-11-19 14:56:19.307579,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
274.0,274.0,"hoodies & jackets, track pants, kimono","multi-color, green, pastel green","velvet, polyester",brand_10,"streetwear, cottagecore, office wear",medium skin,tall friendly,high,2025-11-19 14:56:19.307707,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
275.0,275.0,"utility pants, tanks, kimono","navy, tan, polka dot","polyester, denim",brand_7,"luxury, office wear, cottagecore",neutral skin,skinny friendly,medium,2025-11-19 14:56:19.307827,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
276.0,276.0,"t-shirts, oversize tee, joggers & pants","black, checked, mint","linen, modal",brand_19,"cottagecore, preppy, beach wear",medium skin,curvy friendly,high,2025-11-19 14:56:19.307948,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
277.0,277.0,"kimono, hoodies & jackets, polos","tan, mustard, green","modal, leather",brand_10,"cottagecore, streetwear, office wear",medium skin,skinny friendly,medium,2025-11-19 14:56:19.308066,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
278.0,278.0,"denim jackets, polos, chinos","blue, pastel green, pastel blue","wool, polyester",brand_4,"party wear, preppy, formal",fair skin,tall friendly,medium,2025-11-19 14:56:19.308203,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
279.0,279.0,"sweatshirts, cardigans, oversize tee","mustard, blush, coral","bamboo, silk",brand_7,"luxury, vintage, formal",medium skin,petite friendly,medium,2025-11-19 14:56:19.308325,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
280.0,280.0,"sweatshirts, coats, tanks","black, nude, chocolate","modal, wool",brand_6,"party wear, y2k, minimalist",dark skin,curvy friendly,high,2025-11-19 14:56:19.308451,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
281.0,281.0,"kimono, t-shirts, track pants","white, camouflage, tan","corduroy, denim",brand_8,"casual, streetwear, eco-friendly",neutral skin,skinny friendly,low,2025-11-19 14:56:19.308571,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
282.0,282.0,"blazers, chinos, track pants","striped, chocolate, orange","bamboo, modal",brand_2,"minimalist, formal, eco-friendly",medium skin,curvy friendly,high,2025-11-19 14:56:19.308712,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
283.0,283.0,"oversize tee, shorts, joggers & pants","mint, camouflage, tan","bamboo, jacquard",brand_4,"preppy, hipster, minimalist",medium skin,curvy friendly,medium,2025-11-19 14:56:19.308835,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
284.0,284.0,"oversize tee, utility pants, track pants","maroon, blue, yellow","polyester, leather",brand_2,"cottagecore, minimalist, eco-friendly",dark skin,tall friendly,medium,2025-11-19 14:56:19.308955,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
285.0,285.0,"track pants, coats, t-shirts","mustard, plaid, beige","velvet, denim",brand_13,"casual, minimalist, preppy",fair skin,petite friendly,low,2025-11-19 14:56:19.309075,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
286.0,286.0,"denim jackets, chinos, utility pants","off-white, navy, olive","rayon, corduroy",brand_16,"office wear, vintage, casual",fair skin,skinny friendly,low,2025-11-19 14:56:19.309208,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
287.0,287.0,"beach wear, track pants, tanks","blue, pink, maroon","modal, fleece",brand_10,"office wear, formal, luxury",medium skin,skinny friendly,low,2025-11-19 14:56:19.309331,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
