product_id,shop_id,name,category,color,fabric,size_range,price_lkr,style_tags,product_url,created_ts,popularity_score,stock_count,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,category_standardized,color_standardized,fabric_standardized,price_category,stock_status,semantic_tags,_enriched_at
1379.0,3.0,trendy sporty utility pants,utility pants,sky blue,rayon,xs-s,10000.0,"party wear, cold weather, vintage, spring, floral",https://hameedia.com/product/1379,39:33.6,4.8,12.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,UTILITY PANTS,Sky Blue,Rayon,Premium,In Stock,"utility pants, sky blue, rayon, premium, in stock",2026-03-10T02:08:42.722027
1380.0,16.0,structured camo kimono,kimono,beige,linen,m,13000.0,"tall friendly, cottagecore, minimalist, stripes, streetwear, edgy",https://planetsports.com/product/1380,54:06.1,3.9,25.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Beige,Linen,Premium,In Stock,"kimono, beige, linen, premium, in stock",2026-03-10T02:08:42.722027
1381.0,22.0,patterned refined track pants,track pants,striped,jacquard,xs-s,3500.0,"dark skin, casual, comfy, party wear, fair skin, spring, travel friendly",https://crossover.com/product/1381,51:05.7,4.4,13.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Striped,Jacquard,Mid-Range,In Stock,"track pants, striped, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027
1382.0,3.0,textured dynamic coats,coats,green,wool,l,13500.0,"dark skin, winter, monochrome, travel friendly, festival, layering, cottagecore",https://hameedia.com/product/1382,45:19.5,2.0,21.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Green,Wool,Premium,In Stock,"coats, green, wool, premium, in stock",2026-03-10T02:08:42.722027
1383.0,13.0,slim fit luxury blazers,blazers,grey,silk,l,12500.0,"hot weather, athleisure, spring, floral, skinny friendly, old money, urban, rainy weather",https://reddot.com/product/1383,03:36.8,1.4,32.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Grey,Silk,Premium,In Stock,"blazers, grey, silk, premium, in stock",2026-03-10T02:08:42.722027
1384.0,17.0,refined wide leg coats,coats,pink,wool,xl-xxl,8000.0,"streetwear, sporty, cold weather, vintage, business casual, dark skin, urban, floral",https://lifestyle.com/product/1384,08:41.4,1.4,5.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Pink,Wool,Premium,In Stock,"coats, pink, wool, premium, in stock",2026-03-10T02:08:42.722027
1385.0,21.0,structured retro utility pants,utility pants,blue,tencel,m,11000.0,"party wear, medium skin, polka dot, rainy weather, office wear, monochrome",https://elements.com/product/1385,35:12.0,3.1,,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,UTILITY PANTS,Blue,Tencel,Premium,In Stock,"utility pants, blue, tencel, premium, in stock",2026-03-10T02:08:42.722027
1386.0,20.0,classic vintage sweatshirts,sweatshirts,tie-dye,rayon,m,4000.0,"neutral skin, comfy, preppy, athleisure, sporty, vintage, petite friendly",https://trendz.com/product/1386,50:40.3,4.5,47.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SWEATSHIRTS,Tie-Dye,Rayon,Mid-Range,In Stock,"sweatshirts, tie-dye, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
1387.0,9.0,oversized lightweight shorts,,checked,,xs-s,4500.0,"polka dot, dark skin, patterned, skinny friendly, eco-friendly, hot weather",https://houseoffashion.com/product/1387,16:52.0,1.7,2.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Checked,Unknown,Mid-Range,Low Stock,"nan, checked, unknown, mid-range, low stock",2026-03-10T02:08:42.722027
1388.0,21.0,statement casual polos,polos,coral,,xs-s,3000.0,"neutral skin, cold weather, fair skin, cottagecore, party wear, preppy, business casual",https://elements.com/product/1388,39:10.8,1.6,3.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Coral,Unknown,Mid-Range,Low Stock,"polos, coral, unknown, mid-range, low stock",2026-03-10T02:08:42.722027
1389.0,20.0,bold classic denim jackets,denim jackets,pastel pink,wool,xs-s,9000.0,"office wear, tall friendly, spring, autumn, fair skin, stripes",https://trendz.com/product/1389,43:19.5,2.0,40.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Pastel Pink,Wool,Premium,In Stock,"denim jackets, pastel pink, wool, premium, in stock",2026-03-10T02:08:42.722027
1390.0,16.0,relaxed retro oversize tee,oversize tee,mustard,fleece,l,3000.0,"luxury, skinny friendly, preppy, spring, urban, formal",https://planetsports.com/product/1390,21:03.0,3.1,45.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Mustard,Fleece,Mid-Range,In Stock,"oversize tee, mustard, fleece, mid-range, in stock",2026-03-10T02:08:42.722027
1391.0,8.0,wide leg wide leg blazers,blazers,plaid,bamboo,xs-s,12000.0,"winter, curvy friendly, floral, urban, luxury, party wear",https://casualcorner.com/product/1391,54:28.4,1.6,46.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Plaid,Bamboo,Premium,In Stock,"blazers, plaid, bamboo, premium, in stock",2026-03-10T02:08:42.722027
1392.0,6.0,chic modern oversize tee,oversize tee,pink,silk,l,3000.0,"cold weather, luxury, floral, casual, autumn, polka dot, old money, petite friendly",https://arpico.com/product/1392,35:34.8,1.5,24.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Pink,Silk,Mid-Range,In Stock,"oversize tee, pink, silk, mid-range, in stock",2026-03-10T02:08:42.722027
1393.0,19.0,comfy smart denim jackets,denim jackets,charcoal,polyester,xs-s,12000.0,"winter, old money, party wear, formal, vintage, floral, oversized, stripes",https://skylineclothing.com/product/1393,00:41.2,4.7,23.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Charcoal,Polyester,Premium,In Stock,"denim jackets, charcoal, polyester, premium, in stock",2026-03-10T02:08:42.722027
1394.0,23.0,,oversize tee,red,jacquard,l,4500.0,"summer, y2k, monochrome, business casual, urban, cottagecore, minimalist",https://voguestreet.com/product/1394,48:41.2,1.1,15.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Red,Jacquard,Mid-Range,In Stock,"oversize tee, red, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027
1395.0,13.0,retro vintage tanks,tanks,beige,fleece,m,2500.0,"cold weather, oversized, curvy friendly, travel friendly, rainy weather, tall friendly, minimalist",https://reddot.com/product/1395,58:04.7,4.6,50.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Beige,Fleece,Mid-Range,In Stock,"tanks, beige, fleece, mid-range, in stock",2026-03-10T02:08:42.722027
1396.0,11.0,heritage heritage t-shirts,t-shirts,grey,rayon,l,4500.0,"tall friendly, cottagecore, preppy, beach wear, stripes",https://coolguy.com/product/1396,19:43.9,4.0,23.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,T-SHIRTS,Grey,Rayon,Mid-Range,In Stock,"t-shirts, grey, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
1397.0,15.0,vintage lightweight track pants,track pants,blush,jacquard,m,3000.0,"polka dot, festival, streetwear, floral, old money",https://arena.com/product/1397,20:21.6,4.2,9.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Blush,Jacquard,Mid-Range,In Stock,"track pants, blush, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027
1398.0,7.0,dynamic textured t-shirts,t-shirts,,rayon,xl-xxl,3000.0,"winter, checked, spring, floral, office wear, comfy, casual, y2k",https://dresssmart.com/product/1398,39:01.0,,43.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,T-SHIRTS,Unknown,Rayon,Mid-Range,In Stock,"t-shirts, unknown, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
1399.0,20.0,urban heritage track pants,track pants,beige,jacquard,l,,"winter, formal, casual, festival, hot weather, athleisure, medium skin",https://trendz.com/product/1399,,4.7,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Beige,Jacquard,Premium,In Stock,"track pants, beige, jacquard, premium, in stock",2026-03-10T02:08:42.722027
1400.0,10.0,functional camo t-shirts,t-shirts,camouflage,silk,xl-xxl,3000.0,"casual, oversized, neutral skin, y2k, sporty, business casual, cottagecore, floral",https://fashionbug.com/product/1400,36:20.5,2.0,19.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,T-SHIRTS,Camouflage,Silk,Mid-Range,In Stock,"t-shirts, camouflage, silk, mid-range, in stock",2026-03-10T02:08:42.722027
1401.0,16.0,urban structured track pants,track pants,red,modal,xs-s,4000.0,"autumn, dark skin, cottagecore, festival, urban, monochrome, fair skin",https://planetsports.com/product/1401,56:56.6,2.7,20.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Red,Modal,Mid-Range,In Stock,"track pants, red, modal, mid-range, in stock",2026-03-10T02:08:42.722027
1402.0,,oversized comfy tanks,tanks,chocolate,modal,m,4000.0,,https://lifestyle.com/product/1402,27:31.4,2.6,50.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Chocolate,Modal,Mid-Range,In Stock,"tanks, chocolate, modal, mid-range, in stock",2026-03-10T02:08:42.722027
1403.0,4.0,essential rustic hoodies & jackets,hoodies & jackets,beige,corduroy,xl-xxl,9500.0,"fair skin, party wear, checked, slim fit, y2k",https://signature.com/product/1403,50:55.3,4.3,3.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,HOODIES & JACKETS,Beige,Corduroy,Premium,Low Stock,"hoodies & jackets, beige, corduroy, premium, low stock",2026-03-10T02:08:42.722027
1404.0,10.0,elegant bright utility pants,utility pants,off-white,corduroy,xs-s,11000.0,"spring, hot weather, checked, slim fit, patterned, oversized, vintage",https://fashionbug.com/product/1404,30:32.0,3.7,8.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,UTILITY PANTS,Off-White,Corduroy,Premium,In Stock,"utility pants, off-white, corduroy, premium, in stock",2026-03-10T02:08:42.722027
1405.0,11.0,bold refined coats,coats,peach,jacquard,l,14500.0,"tall friendly, business casual, comfy, monochrome, y2k",https://coolguy.com/product/1405,06:23.9,2.4,27.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Peach,Jacquard,Premium,In Stock,"coats, peach, jacquard, premium, in stock",2026-03-10T02:08:42.722027
1406.0,13.0,neutral lightweight polos,polos,teal,rayon,xl-xxl,2500.0,"monochrome, summer, casual, cottagecore, formal, luxury, cold weather",https://reddot.com/product/1406,15:12.2,4.0,18.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Teal,Rayon,Mid-Range,In Stock,"polos, teal, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
1407.0,10.0,oversized refined cardigans,cardigans,red,velvet,xl-xxl,8500.0,"autumn, streetwear, cottagecore, patterned, dark skin",https://fashionbug.com/product/1407,32:44.3,1.7,42.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Red,Velvet,Premium,In Stock,"cardigans, red, velvet, premium, in stock",2026-03-10T02:08:42.722027
1408.0,4.0,essential elegant denim jackets,denim jackets,pastel blue,corduroy,xl-xxl,9000.0,"cottagecore, oversized, casual, luxury, medium skin, curvy friendly",https://signature.com/product/1408,12:54.4,3.9,16.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Pastel Blue,Corduroy,Premium,In Stock,"denim jackets, pastel blue, corduroy, premium, in stock",2026-03-10T02:08:42.722027
1409.0,14.0,bold relaxed kimono,kimono,,denim,xs-s,9000.0,"minimalist, festival, layering, edgy, rainy weather, cold weather",https://metrowear.com/product/1409,30:59.0,2.8,48.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Unknown,Denim,Premium,In Stock,"kimono, unknown, denim, premium, in stock",2026-03-10T02:08:42.722027
1410.0,12.0,statement lightweight polos,polos,plaid,,xl-xxl,2500.0,"oversized, hot weather, edgy, polka dot, petite friendly, old money, eco-friendly",https://urbancloset.com/product/1410,51:52.8,,41.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Plaid,Unknown,Mid-Range,In Stock,"polos, plaid, unknown, mid-range, in stock",2026-03-10T02:08:42.722027
1411.0,24.0,oversized bold oversize tee,,maroon,leather,l,5000.0,"curvy friendly, business casual, monochrome, winter, hot weather, dark skin, autumn, comfy",https://elitewear.com/product/1411,41:50.0,3.1,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Maroon,Leather,Premium,In Stock,"nan, maroon, leather, premium, in stock",2026-03-10T02:08:42.722027
1412.0,12.0,smart trendy hoodies & jackets,hoodies & jackets,teal,jacquard,xs-s,12000.0,"floral, vintage, hot weather, checked, festival, casual, beach wear",https://urbancloset.com/product/1412,19:23.2,4.8,37.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,HOODIES & JACKETS,Teal,Jacquard,Premium,In Stock,"hoodies & jackets, teal, jacquard, premium, in stock",2026-03-10T02:08:42.722027
1413.0,2.0,structured heritage kimono,,coral,jacquard,xs-s,14500.0,"festival, floral, petite friendly, hipster, checked, office wear, old money, business casual",https://incarnage.com/product/1413,02:22.0,4.5,19.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Coral,Jacquard,Premium,In Stock,"nan, coral, jacquard, premium, in stock",2026-03-10T02:08:42.722027
1414.0,5.0,heritage modern shorts,shorts,camouflage,leather,xs-s,4000.0,"hot weather, dark skin, hipster, beach wear, formal, casual",https://odel.com/product/1414,,1.5,27.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SHORTS,Camouflage,Leather,Mid-Range,In Stock,"shorts, camouflage, leather, mid-range, in stock",2026-03-10T02:08:42.722027
1415.0,8.0,statement modern oversize tee,oversize tee,camouflage,leather,l,4500.0,"medium skin, business casual, hipster, sporty, neutral skin, stripes",https://casualcorner.com/product/1415,21:03.4,2.4,29.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Camouflage,Leather,Mid-Range,In Stock,"oversize tee, camouflage, leather, mid-range, in stock",2026-03-10T02:08:42.722027
1416.0,10.0,preppy dynamic denim jackets,denim jackets,maroon,wool,,14000.0,"oversized, travel friendly, casual, slim fit, layering, eco-friendly, stripes, spring",https://fashionbug.com/product/1416,07:50.9,,50.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Maroon,Wool,Premium,In Stock,"denim jackets, maroon, wool, premium, in stock",2026-03-10T02:08:42.722027
1417.0,7.0,neutral heritage oversize tee,oversize tee,peach,denim,xs-s,4500.0,"urban, travel friendly, comfy, luxury, formal, rainy weather, edgy, hot weather",https://dresssmart.com/product/1417,57:36.4,4.3,30.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Peach,Denim,Mid-Range,In Stock,"oversize tee, peach, denim, mid-range, in stock",2026-03-10T02:08:42.722027
1418.0,5.0,modern structured sweatshirts,sweatshirts,charcoal,corduroy,l,3500.0,"rainy weather, layering, polka dot, checked, tall friendly, old money",https://odel.com/product/1418,31:43.3,4.4,11.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SWEATSHIRTS,Charcoal,Corduroy,Mid-Range,In Stock,"sweatshirts, charcoal, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027
1419.0,9.0,refined patterned hoodies & jackets,,yellow,fleece,xs-s,11000.0,"luxury, festival, vintage, office wear, spring",https://houseoffashion.com/product/1419,44:03.2,1.8,,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Yellow,Fleece,Premium,In Stock,"nan, yellow, fleece, premium, in stock",2026-03-10T02:08:42.722027
1420.0,2.0,lightweight slim fit beach wear,beach wear,blue,jacquard,xs-s,5500.0,"minimalist, fair skin, streetwear, layering, polka dot, slim fit, office wear",https://incarnage.com/product/1420,39:27.3,1.8,10.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Blue,Jacquard,Premium,In Stock,"beach wear, blue, jacquard, premium, in stock",2026-03-10T02:08:42.722027
1421.0,6.0,trendy wide leg t-shirts,t-shirts,orange,corduroy,xs-s,4000.0,"tall friendly, slim fit, neutral skin, festival, stripes, casual, spring, edgy",https://arpico.com/product/1421,38:33.3,2.7,18.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,T-SHIRTS,Orange,Corduroy,Mid-Range,In Stock,"t-shirts, orange, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027
1422.0,19.0,structured rustic beach wear,beach wear,green,jacquard,xl-xxl,3500.0,"autumn, checked, urban, tall friendly, business casual, old money",https://skylineclothing.com/product/1422,38:04.1,3.4,15.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Green,Jacquard,Mid-Range,In Stock,"beach wear, green, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027
1423.0,17.0,refined retro polos,polos,tan,linen,l,4000.0,"layering, business casual, luxury, skinny friendly, cottagecore, beach wear",https://lifestyle.com/product/1423,18:45.6,2.9,13.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Tan,Linen,Mid-Range,In Stock,"polos, tan, linen, mid-range, in stock",2026-03-10T02:08:42.722027
1424.0,18.0,layered modern hoodies & jackets,hoodies & jackets,camouflage,corduroy,,14000.0,"autumn, preppy, dark skin, oversized, tall friendly, formal",https://breeze.com/product/1424,05:08.8,3.8,25.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,HOODIES & JACKETS,Camouflage,Corduroy,Premium,In Stock,"hoodies & jackets, camouflage, corduroy, premium, in stock",2026-03-10T02:08:42.722027
1425.0,23.0,neutral rustic coats,coats,crimson,denim,m,13500.0,"hipster, party wear, beach wear, athleisure, medium skin",https://voguestreet.com/product/1425,18:29.7,1.3,45.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Crimson,Denim,Premium,In Stock,"coats, crimson, denim, premium, in stock",2026-03-10T02:08:42.722027
1426.0,10.0,structured luxury polos,polos,mint,leather,m,3500.0,"sporty, spring, medium skin, petite friendly, layering, skinny friendly",https://fashionbug.com/product/1426,18:00.9,2.5,47.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Mint,Leather,Mid-Range,In Stock,"polos, mint, leather, mid-range, in stock",2026-03-10T02:08:42.722027
1427.0,1.0,vintage retro joggers & pants,joggers & pants,mustard,polyester,m,3000.0,"medium skin, sporty, oversized, winter, comfy, cottagecore, business casual, stripes",https://foa.com/product/1427,50:18.2,3.7,35.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,JOGGERS & PANTS,Mustard,Polyester,Mid-Range,In Stock,"joggers & pants, mustard, polyester, mid-range, in stock",2026-03-10T02:08:42.722027
1428.0,17.0,retro oversized chinos,chinos,coral,denim,m,4000.0,"winter, medium skin, beach wear, hot weather, dark skin, business casual, travel friendly",https://lifestyle.com/product/1428,16:27.5,2.4,31.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Coral,Denim,Mid-Range,In Stock,"chinos, coral, denim, mid-range, in stock",2026-03-10T02:08:42.722027
1429.0,6.0,classic oversized beach wear,beach wear,multi-color,denim,xs-s,3000.0,"minimalist, business casual, vintage, hot weather, fair skin",https://arpico.com/product/1429,36:32.3,3.1,38.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Multi-Color,Denim,Mid-Range,In Stock,"beach wear, multi-color, denim, mid-range, in stock",2026-03-10T02:08:42.722027
1430.0,12.0,relaxed statement tanks,tanks,chocolate,silk,xl-xxl,4000.0,,https://urbancloset.com/product/1430,17:22.6,3.3,24.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Chocolate,Silk,Mid-Range,In Stock,"tanks, chocolate, silk, mid-range, in stock",2026-03-10T02:08:42.722027
1431.0,13.0,rustic wide leg shorts,shorts,navy,bamboo,xs-s,4000.0,"autumn, luxury, sporty, curvy friendly, vintage, tall friendly",https://reddot.com/product/1431,48:49.7,3.6,21.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SHORTS,Navy,Bamboo,Mid-Range,In Stock,"shorts, navy, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027
1432.0,9.0,layered bright cardigans,cardigans,charcoal,leather,xs-s,,"comfy, winter, layering, sporty, travel friendly, festival, fair skin",https://houseoffashion.com/product/1432,26:39.0,2.1,21.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Charcoal,Leather,Premium,In Stock,"cardigans, charcoal, leather, premium, in stock",2026-03-10T02:08:42.722027
1433.0,11.0,oversized wide leg kimono,kimono,teal,silk,xs-s,14500.0,"urban, slim fit, winter, checked, festival, curvy friendly, summer",https://coolguy.com/product/1433,30:46.8,2.3,0.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Teal,Silk,Premium,Out of Stock,"kimono, teal, silk, premium, out of stock",2026-03-10T02:08:42.722027
1434.0,5.0,refined chic oversize tee,oversize tee,peach,modal,m,4000.0,"medium skin, festival, cottagecore, sporty, cold weather",https://odel.com/product/1434,18:31.3,3.4,30.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Peach,Modal,Mid-Range,In Stock,"oversize tee, peach, modal, mid-range, in stock",2026-03-10T02:08:42.722027
1435.0,,tailored preppy chinos,chinos,tie-dye,fleece,m,6500.0,"polka dot, minimalist, autumn, slim fit, eco-friendly, rainy weather",,12:26.1,3.8,46.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Tie-Dye,Fleece,Premium,In Stock,"chinos, tie-dye, fleece, premium, in stock",2026-03-10T02:08:42.722027
1436.0,14.0,retro refined denim jackets,denim jackets,brown,polyester,m,11500.0,"medium skin, patterned, hot weather, spring, skinny friendly, cottagecore, urban, vintage",https://metrowear.com/product/1436,40:23.8,4.5,31.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Brown,Polyester,Premium,In Stock,"denim jackets, brown, polyester, premium, in stock",2026-03-10T02:08:42.722027
1437.0,3.0,retro essential sweatshirts,sweatshirts,black,bamboo,l,4000.0,"patterned, petite friendly, beach wear, polka dot, skinny friendly, oversized, stripes",https://hameedia.com/product/1437,40:36.1,1.2,22.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SWEATSHIRTS,Black,Bamboo,Mid-Range,In Stock,"sweatshirts, black, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027
1438.0,14.0,preppy bold denim jackets,denim jackets,camouflage,silk,xl-xxl,11500.0,"autumn, skinny friendly, slim fit, cold weather, medium skin, casual, luxury",https://metrowear.com/product/1438,59:01.0,4.7,44.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Camouflage,Silk,Premium,In Stock,"denim jackets, camouflage, silk, premium, in stock",2026-03-10T02:08:42.722027
