product_id,shop_id,name,category,color,fabric,size_range,price_LKR,style_tags,product_url,created_ts,popularity_score,stock_count,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score
2400.0,10.0,classic neutral polos,polos,camouflage,bamboo,xs-s,4000.0,"athleisure, hipster, oversized, sporty, party wear",https://fashionbug.com/product/2400,38:28.2,4.9,10.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2401.0,10.0,refined chic t-shirts,t-shirts,polka dot,velvet,l,2500.0,"summer, petite friendly, hot weather, cold weather, fair skin, stripes, rainy weather, edgy",https://fashionbug.com/product/2401,11:16.7,3.1,14.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2402.0,8.0,neutral heritage joggers & pants,joggers & pants,yellow,cotton,xl-xxl,3000.0,"streetwear, beach wear, travel friendly, patterned, medium skin, cottagecore, casual, business casual",https://casualcorner.com/product/2402,44:43.0,,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2403.0,16.0,trendy chic kimono,kimono,striped,fleece,l,8500.0,"beach wear, preppy, dark skin, neutral skin, layering",https://planetsports.com/product/2403,29:56.7,1.8,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
,22.0,bold soft tanks,tanks,peach,cotton,m,3000.0,"travel friendly, patterned, hipster, floral, medium skin, monochrome",https://crossover.com/product/2404,25:37.4,2.7,22.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2405.0,13.0,statement essential hoodies & jackets,hoodies & jackets,striped,leather,m,8500.0,"layering, cold weather, skinny friendly, luxury, rainy weather, monochrome",https://reddot.com/product/2405,57:12.9,4.2,39.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2406.0,20.0,textured bold utility pants,utility pants,pink,linen,l,14000.0,"cold weather, monochrome, hot weather, luxury, layering, edgy, neutral skin, floral",https://trendz.com/product/2406,01:39.5,1.1,34.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2407.0,24.0,soft wide leg beach wear,beach wear,peach,rayon,xs-s,4500.0,"hipster, summer, athleisure, cold weather, neutral skin, layering, preppy, casual",https://elitewear.com/product/2407,05:44.2,2.3,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2408.0,17.0,bold patterned oversize tee,oversize tee,mint,corduroy,xl-xxl,5000.0,"comfy, slim fit, polka dot, winter, old money",https://lifestyle.com/product/2408,45:38.9,4.5,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2409.0,22.0,luxury preppy oversize tee,oversize tee,maroon,linen,xs-s,4000.0,"cold weather, skinny friendly, old money, tall friendly, urban, winter",https://crossover.com/product/2409,25:21.8,2.8,42.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2410.0,24.0,luxury wide leg beach wear,beach wear,crimson,denim,l,5000.0,"y2k, cottagecore, luxury, party wear, monochrome, beach wear, formal",https://elitewear.com/product/2410,27:45.4,3.0,25.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2411.0,24.0,oversized structured hoodies & jackets,hoodies & jackets,polka dot,,l,15000.0,"preppy, eco-friendly, spring, minimalist, formal, layering, petite friendly",https://elitewear.com/product/2411,54:21.4,3.5,28.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2412.0,17.0,,coats,black,jacquard,xs-s,10500.0,"y2k, streetwear, formal, polka dot, summer",https://lifestyle.com/product/2412,19:08.7,1.6,6.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2413.0,4.0,,utility pants,teal,jacquard,l,13500.0,"medium skin, patterned, business casual, athleisure, luxury, vintage",https://signature.com/product/2413,18:52.9,2.7,23.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2414.0,14.0,structured tailored utility pants,utility pants,white,rayon,l,13500.0,"sporty, urban, vintage, neutral skin, festival",https://metrowear.com/product/2414,51:47.6,3.3,37.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2415.0,9.0,comfy minimalist oversize tee,oversize tee,green,silk,l,2500.0,"luxury, stripes, layering, polka dot, business casual",https://houseoffashion.com/product/2415,28:41.2,4.3,31.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2416.0,10.0,textured lightweight oversize tee,oversize tee,mustard,polyester,xl-xxl,4000.0,"edgy, neutral skin, sporty, autumn, festival, party wear, preppy, business casual",https://fashionbug.com/product/2416,37:51.4,,28.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2417.0,2.0,refined bright kimono,kimono,sky blue,rayon,xl-xxl,13500.0,"vintage, autumn, summer, athleisure, casual, travel friendly, patterned",https://incarnage.com/product/2417,53:46.6,4.8,28.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2418.0,16.0,casual trendy utility pants,utility pants,black,jacquard,m,10500.0,"casual, floral, sporty, travel friendly, stripes, summer",https://planetsports.com/product/2418,32:01.5,4.4,46.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2419.0,7.0,refined vintage utility pants,utility pants,multi-color,corduroy,xs-s,10500.0,"office wear, cottagecore, y2k, athleisure, monochrome, old money, fair skin",https://dresssmart.com/product/2419,13:22.9,3.6,40.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2420.0,13.0,sporty oversized polos,polos,pink,silk,l,2500.0,"hipster, cottagecore, athleisure, y2k, spring, travel friendly, beach wear",https://reddot.com/product/2420,35:07.5,4.6,3.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2421.0,17.0,minimalist vintage track pants,track pants,multi-color,jacquard,m,,"preppy, minimalist, office wear, streetwear, winter, comfy",https://lifestyle.com/product/2421,44:47.8,3.7,46.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2422.0,18.0,elegant neutral sweatshirts,sweatshirts,pink,denim,l,6000.0,"vintage, fair skin, rainy weather, preppy, tall friendly",https://breeze.com/product/2422,24:50.6,2.9,7.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2423.0,15.0,retro essential hoodies & jackets,hoodies & jackets,teal,tencel,m,12500.0,"petite friendly, urban, eco-friendly, beach wear, checked",https://arena.com/product/2423,55:03.0,2.6,14.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2424.0,19.0,layered bright blazers,blazers,chocolate,jacquard,xs-s,10000.0,"minimalist, neutral skin, summer, party wear, business casual, polka dot",https://skylineclothing.com/product/2424,34:23.0,1.3,7.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2425.0,3.0,structured retro t-shirts,t-shirts,blue,silk,l,2500.0,"comfy, dark skin, spring, autumn, summer, cold weather, y2k",https://hameedia.com/product/2425,15:19.8,1.3,14.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2426.0,14.0,slim fit minimalist sweatshirts,sweatshirts,olive,velvet,xs-s,4500.0,"rainy weather, oversized, polka dot, luxury, slim fit, winter",https://metrowear.com/product/2426,14:52.7,4.4,3.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2427.0,4.0,functional vintage beach wear,beach wear,charcoal,,xs-s,4500.0,"hipster, athleisure, business casual, streetwear, urban, spring, neutral skin, comfy",https://signature.com/product/2427,06:05.2,4.1,34.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2428.0,12.0,relaxed urban cardigans,cardigans,teal,jacquard,xl-xxl,14000.0,"old money, comfy, polka dot, hipster, neutral skin, tall friendly",https://urbancloset.com/product/2428,34:04.8,1.3,26.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2429.0,21.0,lightweight statement chinos,chinos,plaid,polyester,xs-s,6000.0,"old money, rainy weather, cold weather, preppy, layering",https://elements.com/product/2429,04:55.3,3.1,10.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2430.0,20.0,slim fit rustic t-shirts,t-shirts,striped,modal,m,4500.0,"preppy, luxury, stripes, festival, minimalist, cottagecore",https://trendz.com/product/2430,33:34.6,4.9,7.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2431.0,16.0,neutral dynamic chinos,chinos,nude,cotton,xl-xxl,6000.0,"athleisure, floral, hot weather, winter, fair skin, petite friendly",https://planetsports.com/product/2431,43:06.5,3.3,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2432.0,4.0,heritage urban coats,coats,tan,linen,,11500.0,"travel friendly, skinny friendly, business casual, vintage, eco-friendly, athleisure",https://signature.com/product/2432,34:41.2,3.5,49.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2433.0,9.0,functional preppy denim jackets,denim jackets,mint,velvet,l,11500.0,"vintage, formal, neutral skin, patterned, medium skin, tall friendly, fair skin",https://houseoffashion.com/product/2433,24:01.2,4.3,1.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2434.0,14.0,dynamic structured beach wear,beach wear,,velvet,l,4000.0,"office wear, vintage, layering, checked, spring, summer, streetwear",https://metrowear.com/product/2434,19:49.0,1.9,38.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2435.0,16.0,retro functional track pants,track pants,mustard,tencel,xs-s,4500.0,"streetwear, spring, sporty, patterned, travel friendly, floral, vintage, monochrome",https://planetsports.com/product/2435,40:33.0,4.4,9.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2436.0,3.0,soft urban beach wear,beach wear,pastel pink,tencel,l,5000.0,"luxury, oversized, vintage, petite friendly, dark skin, casual, patterned, summer",https://hameedia.com/product/2436,08:27.1,3.3,13.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2437.0,14.0,edgy textured cardigans,cardigans,brown,modal,m,12000.0,"office wear, petite friendly, neutral skin, business casual, rainy weather, stripes",,28:45.8,4.1,7.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2438.0,3.0,refined textured coats,coats,plaid,rayon,xl-xxl,11000.0,"stripes, travel friendly, spring, vintage, preppy, festival",https://hameedia.com/product/2438,21:28.4,4.4,40.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2439.0,23.0,neutral minimalist polos,polos,mint,cotton,m,2500.0,"spring, polka dot, formal, tall friendly, streetwear, floral",https://voguestreet.com/product/2439,22:32.1,4.0,29.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2440.0,11.0,sporty preppy track pants,track pants,olive,linen,l,3500.0,"formal, casual, sporty, winter, floral",https://coolguy.com/product/2440,55:40.3,2.9,23.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2441.0,6.0,functional dynamic polos,polos,pink,jacquard,l,4500.0,"polka dot, minimalist, slim fit, party wear, summer, office wear",https://arpico.com/product/2441,29:49.3,1.8,35.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2442.0,24.0,minimalist bold track pants,track pants,maroon,tencel,xl-xxl,4000.0,"summer, minimalist, streetwear, old money, y2k, edgy",https://elitewear.com/product/2442,39:05.3,4.3,32.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2443.0,23.0,rustic tailored coats,coats,navy,linen,m,13500.0,"spring, polka dot, business casual, dark skin, fair skin, minimalist, formal",https://voguestreet.com/product/2443,28:38.5,2.4,15.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2444.0,8.0,smart retro joggers & pants,joggers & pants,blush,leather,l,3000.0,"oversized, neutral skin, party wear, petite friendly, tall friendly, patterned, preppy, urban",https://casualcorner.com/product/2444,28:15.8,,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2445.0,5.0,vintage preppy sweatshirts,sweatshirts,green,velvet,l,3500.0,"vintage, edgy, party wear, summer, festival, layering, curvy friendly, business casual",https://odel.com/product/2445,23:11.6,4.2,41.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2446.0,22.0,tailored luxury chinos,chinos,pastel green,fleece,l,7000.0,"skinny friendly, comfy, preppy, luxury, business casual, rainy weather",https://crossover.com/product/2446,14:19.6,3.3,1.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2447.0,17.0,dynamic oversized polos,polos,orange,tencel,xl-xxl,5000.0,"rainy weather, stripes, fair skin, summer, formal",https://lifestyle.com/product/2447,29:02.4,4.1,1.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2448.0,21.0,minimalist neutral tanks,tanks,coral,denim,xs-s,4500.0,"vintage, curvy friendly, festival, hot weather, minimalist, luxury",https://elements.com/product/2448,53:11.2,3.8,31.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2449.0,21.0,bold vintage cardigans,cardigans,crimson,leather,xs-s,11500.0,"fair skin, festival, hipster, formal, dark skin",https://elements.com/product/2449,39:58.2,3.7,24.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2450.0,13.0,soft soft coats,coats,navy,leather,m,13000.0,"streetwear, petite friendly, hot weather, dark skin, layering, hipster, business casual",https://reddot.com/product/2450,16:05.1,4.4,19.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2451.0,3.0,modern structured sweatshirts,sweatshirts,mustard,rayon,xl-xxl,3000.0,"hipster, checked, skinny friendly, hot weather, beach wear, petite friendly",https://hameedia.com/product/2451,32:48.6,4.4,38.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2452.0,15.0,sporty smart beach wear,beach wear,pink,modal,xs-s,5500.0,"floral, minimalist, winter, festival, medium skin",https://arena.com/product/2452,16:57.4,,21.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2453.0,18.0,bright casual oversize tee,oversize tee,pink,denim,l,4000.0,"neutral skin, athleisure, business casual, autumn, formal, hipster, luxury",https://breeze.com/product/2453,04:20.5,3.1,18.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2454.0,1.0,comfy modern kimono,kimono,pastel blue,corduroy,m,14000.0,"patterned, minimalist, cold weather, cottagecore, neutral skin, medium skin, beach wear",https://foa.com/product/2454,29:00.3,4.8,30.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2455.0,8.0,minimalist urban denim jackets,denim jackets,blush,wool,m,9500.0,"neutral skin, travel friendly, casual, dark skin, autumn, slim fit, formal, stripes",https://casualcorner.com/product/2455,21:09.6,2.6,25.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2456.0,7.0,statement neutral kimono,kimono,plaid,rayon,xs-s,10500.0,"slim fit, patterned, travel friendly, stripes, urban, office wear, spring, beach wear",https://dresssmart.com/product/2456,22:56.6,4.7,39.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2457.0,18.0,structured preppy kimono,kimono,checked,rayon,xl-xxl,14000.0,"festival, hot weather, petite friendly, floral, beach wear, minimalist, office wear",,41:46.5,4.2,49.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2458.0,20.0,structured essential coats,coats,orange,denim,l,,"petite friendly, casual, streetwear, hipster, formal, patterned, minimalist, beach wear",https://trendz.com/product/2458,31:25.6,3.4,24.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2459.0,16.0,dynamic sporty tanks,tanks,pink,modal,xs-s,4000.0,"oversized, rainy weather, checked, vintage, hot weather, stripes, urban",,21:43.3,2.9,20.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2460.0,20.0,refined functional kimono,kimono,pink,jacquard,xl-xxl,12500.0,"beach wear, vintage, streetwear, oversized, y2k, neutral skin",https://trendz.com/product/2460,26:51.5,4.3,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2461.0,5.0,bold statement kimono,kimono,green,velvet,l,14000.0,"cottagecore, comfy, stripes, preppy, curvy friendly, office wear, party wear",https://odel.com/product/2461,22:28.5,,23.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2462.0,16.0,edgy heritage oversize tee,oversize tee,peach,jacquard,l,4000.0,"old money, medium skin, petite friendly, vintage, sporty, dark skin, y2k",https://planetsports.com/product/2462,22:06.1,1.9,7.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2463.0,19.0,smart edgy oversize tee,oversize tee,green,fleece,xl-xxl,3000.0,"travel friendly, edgy, medium skin, streetwear, cold weather, luxury",https://skylineclothing.com/product/2463,25:36.1,4.4,40.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2464.0,9.0,lightweight casual utility pants,utility pants,grey,bamboo,xl-xxl,13500.0,"festival, formal, rainy weather, spring, winter, hot weather, tall friendly",https://houseoffashion.com/product/2464,09:35.4,2.3,29.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2465.0,23.0,smart bright sweatshirts,sweatshirts,plaid,bamboo,xs-s,5500.0,"layering, preppy, medium skin, luxury, minimalist",https://voguestreet.com/product/2465,24:25.3,3.9,44.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2466.0,13.0,patterned retro cardigans,cardigans,plaid,leather,l,12500.0,"comfy, polka dot, spring, minimalist, vintage, slim fit, petite friendly, office wear",https://reddot.com/product/2466,40:44.3,2.9,21.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2467.0,19.0,bright preppy t-shirts,t-shirts,teal,denim,l,3500.0,"floral, y2k, beach wear, hot weather, eco-friendly",https://skylineclothing.com/product/2467,42:19.5,1.5,2.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2468.0,19.0,minimalist patterned coats,coats,blush,bamboo,l,11000.0,"vintage, comfy, tall friendly, old money, preppy, curvy friendly, urban, party wear",https://skylineclothing.com/product/2468,38:01.1,1.3,33.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2469.0,5.0,functional functional blazers,blazers,beige,bamboo,m,11500.0,,https://odel.com/product/2469,48:48.6,3.5,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2470.0,17.0,bright elegant kimono,kimono,brown,fleece,xl-xxl,11500.0,"cottagecore, minimalist, petite friendly, rainy weather, medium skin, festival, stripes, formal",https://lifestyle.com/product/2470,24:18.3,2.0,32.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2471.0,17.0,patterned relaxed t-shirts,t-shirts,nude,linen,xs-s,4500.0,"dark skin, hipster, cold weather, neutral skin, party wear, layering",https://lifestyle.com/product/2471,43:26.2,3.8,34.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2472.0,,,polos,peach,corduroy,l,4000.0,"patterned, business casual, spring, fair skin, medium skin, rainy weather",https://reddot.com/product/2472,15:57.0,2.6,6.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2473.0,14.0,structured dynamic shorts,shorts,crimson,,xl-xxl,2500.0,"oversized, cold weather, eco-friendly, hipster, sporty",https://metrowear.com/product/2473,05:45.7,2.2,50.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
,23.0,dynamic bold tanks,tanks,grey,fleece,l,4500.0,"hot weather, festival, formal, travel friendly, monochrome, old money",https://voguestreet.com/product/2474,22:42.0,3.5,19.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2475.0,7.0,,coats,green,tencel,xl-xxl,9500.0,"travel friendly, rainy weather, checked, fair skin, hipster",https://dresssmart.com/product/2475,29:15.7,3.3,1.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2476.0,2.0,lightweight retro t-shirts,t-shirts,orange,wool,m,5000.0,"rainy weather, luxury, festival, summer, office wear",https://incarnage.com/product/2476,45:55.7,1.4,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2477.0,,urban neutral joggers & pants,joggers & pants,sky blue,modal,xs-s,4500.0,"polka dot, monochrome, skinny friendly, cottagecore, formal",https://urbancloset.com/product/2477,49:41.1,4.4,45.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2478.0,23.0,slim fit casual kimono,kimono,white,modal,m,9000.0,"cottagecore, petite friendly, dark skin, patterned, travel friendly, monochrome, tall friendly",https://voguestreet.com/product/2478,51:14.1,4.4,10.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2479.0,22.0,rustic sporty blazers,blazers,pastel blue,leather,xs-s,12500.0,"medium skin, old money, urban, rainy weather, eco-friendly, patterned",https://crossover.com/product/2479,57:49.2,1.7,33.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2480.0,10.0,functional textured cardigans,cardigans,striped,rayon,xl-xxl,11000.0,"dark skin, hot weather, casual, minimalist, spring, slim fit, patterned, summer",https://fashionbug.com/product/2480,17:44.3,1.7,23.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2481.0,10.0,refined refined tanks,tanks,blush,leather,m,4500.0,"neutral skin, sporty, summer, autumn, party wear, oversized, comfy, winter",https://fashionbug.com/product/2481,54:14.7,2.2,0.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2482.0,18.0,minimalist functional polos,polos,blue,linen,xl-xxl,3500.0,"tall friendly, oversized, checked, urban, rainy weather, monochrome",https://breeze.com/product/2482,01:33.2,2.1,17.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
2483.0,6.0,bold camo polos,polos,black,velvet,xl-xxl,4000.0,"edgy, skinny friendly, summer, autumn, curvy friendly, tall friendly, travel friendly",https://arpico.com/product/2483,24:31.8,4.0,0.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
