"product_id","shop_id","name","category","color","fabric","size_range","price_LKR","style_tags","product_url","created_ts","popularity_score","stock_count","created_timestamp"
"1266","11","Run Club Track Pants 1266","track pants","green","cotton","L","4624","casual, sporty, smart","https://stylesensesl.demo/product/1266","15:00:00","4.5","332","2025-06-08 15:00:00"
"1267","12","Performance Track Pants 1267","track pants","black","cotton","L-XL","5716","sporty, training, weekend","https://stylesensesl.demo/product/1267","18:00:00","3.7","351","2025-06-08 18:00:00"
"1268","13","Training Track Pants 1268","track pants","dark blue","cotton","XL","6808","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1268","21:00:00","2.9","370","2025-06-08 21:00:00"
"1269","14","Active Motion Pants 1269","track pants","grey","cotton","XL-XXL","7900","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1269","00:00:00","4.6","389","2025-06-09 00:00:00"
"1270","15","Run Club Track Pants 1270","track pants","green","cotton","XS-S","4936","casual, sporty, monochrome","https://stylesensesl.demo/product/1270","03:00:00","3.8","408","2025-06-09 03:00:00"
"1271","16","Performance Track Pants 1271","track pants","black","cotton","S-M","6028","sporty, training, minimal","https://stylesensesl.demo/product/1271","06:00:00","3","427","2025-06-09 06:00:00"
"1272","17","Training Track Pants 1272","track pants","dark blue","cotton","M","7120","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1272","09:00:00","4.7","446","2025-06-09 09:00:00"
"1273","18","Active Motion Pants 1273","track pants","grey","cotton","M-L","4156","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1273","12:00:00","3.9","465","2025-06-09 12:00:00"
"1274","19","Run Club Track Pants 1274","track pants","green","cotton","L","5248","casual, sporty, urban","https://stylesensesl.demo/product/1274","15:00:00","3.1","484","2025-06-09 15:00:00"
"1275","20","Performance Track Pants 1275","track pants","black","cotton","L-XL","6340","sporty, training, classic","https://stylesensesl.demo/product/1275","18:00:00","4.8","18","2025-06-09 18:00:00"
"1276","21","Training Track Pants 1276","track pants","dark blue","cotton","XL","7432","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1276","21:00:00","4","37","2025-06-09 21:00:00"
"1277","22","Active Motion Pants 1277","track pants","grey","cotton","XL-XXL","4468","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1277","00:00:00","3.2","56","2025-06-10 00:00:00"
"1278","23","Run Club Track Pants 1278","track pants","green","cotton","XS-S","5560","casual, sporty, smart","https://stylesensesl.demo/product/1278","03:00:00","4.9","75","2025-06-10 03:00:00"
"1279","24","Performance Track Pants 1279","track pants","black","cotton","S-M","6652","sporty, training, weekend","https://stylesensesl.demo/product/1279","06:00:00","4.1","94","2025-06-10 06:00:00"
"1280","1","Training Track Pants 1280","track pants","dark blue","cotton","M","7744","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1280","09:00:00","3.3","113","2025-06-10 09:00:00"
"1281","2","Active Motion Pants 1281","track pants","grey","cotton","M-L","4780","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1281","12:00:00","2.5","132","2025-06-10 12:00:00"
"1282","3","Run Club Track Pants 1282","track pants","green","cotton","L","5872","casual, sporty, monochrome","https://stylesensesl.demo/product/1282","15:00:00","4.2","151","2025-06-10 15:00:00"
"1283","4","Performance Track Pants 1283","track pants","black","cotton","L-XL","6964","sporty, training, minimal","https://stylesensesl.demo/product/1283","18:00:00","3.4","170","2025-06-10 18:00:00"
"1284","7","Training Track Pants 1284","track pants","dark blue","cotton","XL","4000","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1284","21:00:00","2.6","189","2025-06-10 21:00:00"
"1285","8","Active Motion Pants 1285","track pants","grey","cotton","XL-XXL","5092","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1285","00:00:00","4.3","208","2025-06-11 00:00:00"
"1286","9","Run Club Track Pants 1286","track pants","green","cotton","XS-S","6184","casual, sporty, urban","https://stylesensesl.demo/product/1286","03:00:00","3.5","227","2025-06-11 03:00:00"
"1287","10","Performance Track Pants 1287","track pants","black","cotton","S-M","7276","sporty, training, classic","https://stylesensesl.demo/product/1287","06:00:00","2.7","246","2025-06-11 06:00:00"
"1288","11","Training Track Pants 1288","track pants","dark blue","cotton","M","4312","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1288","09:00:00","4.4","265","2025-06-11 09:00:00"
"1289","12","Active Motion Pants 1289","track pants","grey","cotton","M-L","5404","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1289","12:00:00","3.6","284","2025-06-11 12:00:00"
"1290","13","Run Club Track Pants 1290","track pants","green","cotton","L","6496","casual, sporty, smart","https://stylesensesl.demo/product/1290","15:00:00","2.8","303","2025-06-11 15:00:00"
"1291","14","Performance Track Pants 1291","track pants","black","cotton","L-XL","7588","sporty, training, weekend","https://stylesensesl.demo/product/1291","18:00:00","4.5","322","2025-06-11 18:00:00"
"1292","15","Training Track Pants 1292","track pants","dark blue","cotton","XL","4624","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1292","21:00:00","3.7","341","2025-06-11 21:00:00"
"1293","16","Active Motion Pants 1293","track pants","grey","cotton","XL-XXL","5716","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1293","00:00:00","2.9","360","2025-06-12 00:00:00"
"1294","17","Run Club Track Pants 1294","track pants","green","cotton","XS-S","6808","casual, sporty, monochrome","https://stylesensesl.demo/product/1294","03:00:00","4.6","379","2025-06-12 03:00:00"
"1295","18","Performance Track Pants 1295","track pants","black","cotton","S-M","7900","sporty, training, minimal","https://stylesensesl.demo/product/1295","06:00:00","3.8","398","2025-06-12 06:00:00"
"1296","19","Training Track Pants 1296","track pants","dark blue","cotton","M","4936","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1296","09:00:00","3","417","2025-06-12 09:00:00"
"1297","20","Active Motion Pants 1297","track pants","grey","cotton","M-L","6028","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1297","12:00:00","4.7","436","2025-06-12 12:00:00"
"1298","21","Run Club Track Pants 1298","track pants","green","cotton","L","7120","casual, sporty, urban","https://stylesensesl.demo/product/1298","15:00:00","3.9","455","2025-06-12 15:00:00"
"1299","22","Performance Track Pants 1299","track pants","black","cotton","L-XL","4156","sporty, training, classic","https://stylesensesl.demo/product/1299","18:00:00","3.1","474","2025-06-12 18:00:00"
"1300","23","Training Track Pants 1300","track pants","dark blue","cotton","XL","5248","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1300","21:00:00","4.8","493","2025-06-12 21:00:00"
"1301","24","Active Motion Pants 1301","track pants","grey","cotton","XL-XXL","6340","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1301","00:00:00","4","27","2025-06-13 00:00:00"
"1302","1","Run Club Track Pants 1302","track pants","green","cotton","XS-S","7432","casual, sporty, smart","https://stylesensesl.demo/product/1302","03:00:00","3.2","46","2025-06-13 03:00:00"
"1303","2","Performance Track Pants 1303","track pants","black","cotton","S-M","4468","sporty, training, weekend","https://stylesensesl.demo/product/1303","06:00:00","4.9","65","2025-06-13 06:00:00"
"1304","3","Training Track Pants 1304","track pants","dark blue","cotton","M","5560","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1304","09:00:00","4.1","84","2025-06-13 09:00:00"
"1305","4","Active Motion Pants 1305","track pants","grey","cotton","M-L","6652","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1305","12:00:00","3.3","103","2025-06-13 12:00:00"
"1306","7","Run Club Track Pants 1306","track pants","green","cotton","L","7744","casual, sporty, monochrome","https://stylesensesl.demo/product/1306","15:00:00","2.5","122","2025-06-13 15:00:00"
"1307","8","Performance Track Pants 1307","track pants","black","cotton","L-XL","4780","sporty, training, minimal","https://stylesensesl.demo/product/1307","18:00:00","4.2","141","2025-06-13 18:00:00"
"1308","9","Training Track Pants 1308","track pants","dark blue","cotton","XL","5872","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1308","21:00:00","3.4","160","2025-06-13 21:00:00"
"1309","10","Active Motion Pants 1309","track pants","grey","cotton","XL-XXL","6964","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1309","00:00:00","2.6","179","2025-06-14 00:00:00"
"1310","11","Run Club Track Pants 1310","track pants","green","cotton","XS-S","4000","casual, sporty, urban","https://stylesensesl.demo/product/1310","03:00:00","4.3","198","2025-06-14 03:00:00"
"1311","12","Performance Track Pants 1311","track pants","black","cotton","S-M","5092","sporty, training, classic","https://stylesensesl.demo/product/1311","06:00:00","3.5","217","2025-06-14 06:00:00"
"1312","13","Training Track Pants 1312","track pants","dark blue","cotton","M","6184","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1312","09:00:00","2.7","236","2025-06-14 09:00:00"
"1313","14","Active Motion Pants 1313","track pants","grey","cotton","M-L","7276","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1313","12:00:00","4.4","255","2025-06-14 12:00:00"
"1314","15","Run Club Track Pants 1314","track pants","green","cotton","L","4312","casual, sporty, smart","https://stylesensesl.demo/product/1314","15:00:00","3.6","274","2025-06-14 15:00:00"
"1315","16","Performance Track Pants 1315","track pants","black","cotton","L-XL","5404","sporty, training, weekend","https://stylesensesl.demo/product/1315","18:00:00","2.8","293","2025-06-14 18:00:00"
"1316","17","Training Track Pants 1316","track pants","dark blue","cotton","XL","6496","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1316","21:00:00","4.5","312","2025-06-14 21:00:00"
"1317","18","Active Motion Pants 1317","track pants","grey","cotton","XL-XXL","7588","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1317","00:00:00","3.7","331","2025-06-15 00:00:00"
"1318","19","Run Club Track Pants 1318","track pants","green","cotton","XS-S","4624","casual, sporty, monochrome","https://stylesensesl.demo/product/1318","03:00:00","2.9","350","2025-06-15 03:00:00"
"1319","20","Performance Track Pants 1319","track pants","black","cotton","S-M","5716","sporty, training, minimal","https://stylesensesl.demo/product/1319","06:00:00","4.6","369","2025-06-15 06:00:00"
"1320","21","Training Track Pants 1320","track pants","dark blue","cotton","M","6808","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1320","09:00:00","3.8","388","2025-06-15 09:00:00"
"1321","22","Active Motion Pants 1321","track pants","grey","cotton","M-L","7900","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1321","12:00:00","3","407","2025-06-15 12:00:00"
"1322","23","Run Club Track Pants 1322","track pants","green","cotton","L","4936","casual, sporty, urban","https://stylesensesl.demo/product/1322","15:00:00","4.7","426","2025-06-15 15:00:00"
"1323","24","Performance Track Pants 1323","track pants","black","cotton","L-XL","6028","sporty, training, classic","https://stylesensesl.demo/product/1323","18:00:00","3.9","445","2025-06-15 18:00:00"
"1324","1","Training Track Pants 1324","track pants","dark blue","cotton","XL","7120","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1324","21:00:00","3.1","464","2025-06-15 21:00:00"
"1325","2","Active Motion Pants 1325","track pants","grey","cotton","XL-XXL","4156","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1325","00:00:00","4.8","483","2025-06-16 00:00:00"
"1326","3","Run Club Track Pants 1326","track pants","green","cotton","XS-S","5248","casual, sporty, smart","https://stylesensesl.demo/product/1326","03:00:00","4","17","2025-06-16 03:00:00"
"1327","4","Performance Track Pants 1327","track pants","black","cotton","S-M","6340","sporty, training, weekend","https://stylesensesl.demo/product/1327","06:00:00","3.2","36","2025-06-16 06:00:00"
"1328","7","Training Track Pants 1328","track pants","dark blue","cotton","M","7432","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1328","09:00:00","4.9","55","2025-06-16 09:00:00"
"1329","8","Active Motion Pants 1329","track pants","grey","cotton","M-L","4468","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1329","12:00:00","4.1","74","2025-06-16 12:00:00"
"1330","9","Run Club Track Pants 1330","track pants","green","cotton","L","5560","casual, sporty, monochrome","https://stylesensesl.demo/product/1330","15:00:00","3.3","93","2025-06-16 15:00:00"
"1331","10","Performance Track Pants 1331","track pants","black","cotton","L-XL","6652","sporty, training, minimal","https://stylesensesl.demo/product/1331","18:00:00","2.5","112","2025-06-16 18:00:00"
"1332","11","Training Track Pants 1332","track pants","dark blue","cotton","XL","7744","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1332","21:00:00","4.2","131","2025-06-16 21:00:00"
"1333","12","Active Motion Pants 1333","track pants","grey","cotton","XL-XXL","4780","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1333","00:00:00","3.4","150","2025-06-17 00:00:00"
"1334","13","Run Club Track Pants 1334","track pants","green","cotton","XS-S","5872","casual, sporty, urban","https://stylesensesl.demo/product/1334","03:00:00","2.6","169","2025-06-17 03:00:00"
"1335","14","Performance Track Pants 1335","track pants","black","cotton","S-M","6964","sporty, training, classic","https://stylesensesl.demo/product/1335","06:00:00","4.3","188","2025-06-17 06:00:00"
"1336","15","Training Track Pants 1336","track pants","dark blue","cotton","M","4000","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1336","09:00:00","3.5","207","2025-06-17 09:00:00"
"1337","16","Active Motion Pants 1337","track pants","grey","cotton","M-L","5092","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1337","12:00:00","2.7","226","2025-06-17 12:00:00"
"1338","17","Run Club Track Pants 1338","track pants","green","cotton","L","6184","casual, sporty, smart","https://stylesensesl.demo/product/1338","15:00:00","4.4","245","2025-06-17 15:00:00"
"1339","18","Performance Track Pants 1339","track pants","black","cotton","L-XL","7276","sporty, training, weekend","https://stylesensesl.demo/product/1339","18:00:00","3.6","264","2025-06-17 18:00:00"
"1340","19","Training Track Pants 1340","track pants","dark blue","cotton","XL","4312","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1340","21:00:00","2.8","283","2025-06-17 21:00:00"
"1341","20","Active Motion Pants 1341","track pants","grey","cotton","XL-XXL","5404","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1341","00:00:00","4.5","302","2025-06-18 00:00:00"
"1342","21","Run Club Track Pants 1342","track pants","green","cotton","XS-S","6496","casual, sporty, monochrome","https://stylesensesl.demo/product/1342","03:00:00","3.7","321","2025-06-18 03:00:00"
"1343","22","Performance Track Pants 1343","track pants","black","cotton","S-M","7588","sporty, training, minimal","https://stylesensesl.demo/product/1343","06:00:00","2.9","340","2025-06-18 06:00:00"
"1344","23","Training Track Pants 1344","track pants","dark blue","cotton","M","4624","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1344","09:00:00","4.6","359","2025-06-18 09:00:00"
"1345","24","Active Motion Pants 1345","track pants","grey","cotton","M-L","5716","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1345","12:00:00","3.8","378","2025-06-18 12:00:00"
"1346","1","Run Club Track Pants 1346","track pants","green","cotton","L","6808","casual, sporty, urban","https://stylesensesl.demo/product/1346","15:00:00","3","397","2025-06-18 15:00:00"
"1347","2","Performance Track Pants 1347","track pants","black","cotton","L-XL","7900","sporty, training, classic","https://stylesensesl.demo/product/1347","18:00:00","4.7","416","2025-06-18 18:00:00"
"1348","3","Training Track Pants 1348","track pants","dark blue","cotton","XL","4936","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1348","21:00:00","3.9","435","2025-06-18 21:00:00"
"1349","4","Active Motion Pants 1349","track pants","grey","cotton","XL-XXL","6028","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1349","00:00:00","3.1","454","2025-06-19 00:00:00"
"1350","7","Run Club Track Pants 1350","track pants","green","cotton","XS-S","7120","casual, sporty, smart","https://stylesensesl.demo/product/1350","03:00:00","4.8","473","2025-06-19 03:00:00"
"1351","8","Performance Track Pants 1351","track pants","black","cotton","S-M","4156","sporty, training, weekend","https://stylesensesl.demo/product/1351","06:00:00","4","492","2025-06-19 06:00:00"
"1352","9","Training Track Pants 1352","track pants","dark blue","cotton","M","5248","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1352","09:00:00","3.2","26","2025-06-19 09:00:00"
"1353","10","Active Motion Pants 1353","track pants","grey","cotton","M-L","6340","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1353","12:00:00","4.9","45","2025-06-19 12:00:00"
"1354","11","Run Club Track Pants 1354","track pants","green","cotton","L","7432","casual, sporty, monochrome","https://stylesensesl.demo/product/1354","15:00:00","4.1","64","2025-06-19 15:00:00"
"1355","12","Performance Track Pants 1355","track pants","black","cotton","L-XL","4468","sporty, training, minimal","https://stylesensesl.demo/product/1355","18:00:00","3.3","83","2025-06-19 18:00:00"
"1356","13","Training Track Pants 1356","track pants","dark blue","cotton","XL","5560","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1356","21:00:00","2.5","102","2025-06-19 21:00:00"
"1357","14","Active Motion Pants 1357","track pants","grey","cotton","XL-XXL","6652","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1357","00:00:00","4.2","121","2025-06-20 00:00:00"
"1358","15","Run Club Track Pants 1358","track pants","green","cotton","XS-S","7744","casual, sporty, urban","https://stylesensesl.demo/product/1358","03:00:00","3.4","140","2025-06-20 03:00:00"
"1359","16","Performance Track Pants 1359","track pants","black","cotton","S-M","4780","sporty, training, classic","https://stylesensesl.demo/product/1359","06:00:00","2.6","159","2025-06-20 06:00:00"
"1360","17","Training Track Pants 1360","track pants","dark blue","cotton","M","5872","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1360","09:00:00","4.3","178","2025-06-20 09:00:00"
"1361","18","Active Motion Pants 1361","track pants","grey","cotton","M-L","6964","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1361","12:00:00","3.5","197","2025-06-20 12:00:00"
"1362","19","Run Club Track Pants 1362","track pants","green","cotton","L","4000","casual, sporty, smart","https://stylesensesl.demo/product/1362","15:00:00","2.7","216","2025-06-20 15:00:00"
"1363","20","Performance Track Pants 1363","track pants","black","cotton","L-XL","5092","sporty, training, weekend","https://stylesensesl.demo/product/1363","18:00:00","4.4","235","2025-06-20 18:00:00"
"1364","21","Training Track Pants 1364","track pants","dark blue","cotton","XL","6184","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1364","21:00:00","3.6","254","2025-06-20 21:00:00"
"1365","22","Active Motion Pants 1365","track pants","grey","cotton","XL-XXL","7276","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1365","00:00:00","2.8","273","2025-06-21 00:00:00"
"1366","23","Run Club Track Pants 1366","track pants","green","cotton","XS-S","4312","casual, sporty, monochrome","https://stylesensesl.demo/product/1366","03:00:00","4.5","292","2025-06-21 03:00:00"
"1367","24","Performance Track Pants 1367","track pants","black","cotton","S-M","5404","sporty, training, minimal","https://stylesensesl.demo/product/1367","06:00:00","3.7","311","2025-06-21 06:00:00"
"1368","1","Training Track Pants 1368","track pants","dark blue","cotton","M","6496","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1368","09:00:00","2.9","330","2025-06-21 09:00:00"
"1369","2","Active Motion Pants 1369","track pants","grey","cotton","M-L","7588","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1369","12:00:00","4.6","349","2025-06-21 12:00:00"
"1370","3","Run Club Track Pants 1370","track pants","green","cotton","L","4624","casual, sporty, urban","https://stylesensesl.demo/product/1370","15:00:00","3.8","368","2025-06-21 15:00:00"
"1371","4","Performance Track Pants 1371","track pants","black","cotton","L-XL","5716","sporty, training, classic","https://stylesensesl.demo/product/1371","18:00:00","3","387","2025-06-21 18:00:00"
"1372","7","Training Track Pants 1372","track pants","dark blue","cotton","XL","6808","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1372","21:00:00","4.7","406","2025-06-21 21:00:00"
"1373","8","Active Motion Pants 1373","track pants","grey","cotton","XL-XXL","7900","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1373","00:00:00","3.9","425","2025-06-22 00:00:00"
"1374","9","Run Club Track Pants 1374","track pants","green","cotton","XS-S","4936","casual, sporty, smart","https://stylesensesl.demo/product/1374","03:00:00","3.1","444","2025-06-22 03:00:00"
"1375","10","Performance Track Pants 1375","track pants","black","cotton","S-M","6028","sporty, training, weekend","https://stylesensesl.demo/product/1375","06:00:00","4.8","463","2025-06-22 06:00:00"
"1376","11","Training Track Pants 1376","track pants","dark blue","cotton","M","7120","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1376","09:00:00","4","482","2025-06-22 09:00:00"
"1377","12","Active Motion Pants 1377","track pants","grey","cotton","M-L","4156","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1377","12:00:00","3.2","16","2025-06-22 12:00:00"
"1378","13","Run Club Track Pants 1378","track pants","green","cotton","L","5248","casual, sporty, monochrome","https://stylesensesl.demo/product/1378","15:00:00","4.9","35","2025-06-22 15:00:00"
"1379","14","Performance Track Pants 1379","track pants","black","cotton","L-XL","6340","sporty, training, minimal","https://stylesensesl.demo/product/1379","18:00:00","4.1","54","2025-06-22 18:00:00"
"1380","15","Training Track Pants 1380","track pants","dark blue","cotton","XL","7432","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1380","21:00:00","3.3","73","2025-06-22 21:00:00"
"1381","16","Active Motion Pants 1381","track pants","grey","cotton","XL-XXL","4468","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1381","00:00:00","2.5","92","2025-06-23 00:00:00"
"1382","17","Run Club Track Pants 1382","track pants","green","cotton","XS-S","5560","casual, sporty, urban","https://stylesensesl.demo/product/1382","03:00:00","4.2","111","2025-06-23 03:00:00"
"1383","18","Performance Track Pants 1383","track pants","black","cotton","S-M","6652","sporty, training, classic","https://stylesensesl.demo/product/1383","06:00:00","3.4","130","2025-06-23 06:00:00"
"1384","19","Training Track Pants 1384","track pants","dark blue","cotton","M","7744","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1384","09:00:00","2.6","149","2025-06-23 09:00:00"
"1385","20","Active Motion Pants 1385","track pants","grey","cotton","M-L","4780","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1385","12:00:00","4.3","168","2025-06-23 12:00:00"
"1386","21","Run Club Track Pants 1386","track pants","green","cotton","L","5872","casual, sporty, smart","https://stylesensesl.demo/product/1386","15:00:00","3.5","187","2025-06-23 15:00:00"
"1387","22","Performance Track Pants 1387","track pants","black","cotton","L-XL","6964","sporty, training, weekend","https://stylesensesl.demo/product/1387","18:00:00","2.7","206","2025-06-23 18:00:00"
"1388","23","Training Track Pants 1388","track pants","dark blue","cotton","XL","4000","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1388","21:00:00","4.4","225","2025-06-23 21:00:00"
"1389","24","Active Motion Pants 1389","track pants","grey","cotton","XL-XXL","5092","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1389","00:00:00","3.6","244","2025-06-24 00:00:00"
"1390","1","Run Club Track Pants 1390","track pants","green","cotton","XS-S","6184","casual, sporty, monochrome","https://stylesensesl.demo/product/1390","03:00:00","2.8","263","2025-06-24 03:00:00"
"1391","2","Performance Track Pants 1391","track pants","black","cotton","S-M","7276","sporty, training, minimal","https://stylesensesl.demo/product/1391","06:00:00","4.5","282","2025-06-24 06:00:00"
"1392","3","Training Track Pants 1392","track pants","dark blue","cotton","M","4312","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1392","09:00:00","3.7","301","2025-06-24 09:00:00"
"1393","4","Active Motion Pants 1393","track pants","grey","cotton","M-L","5404","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1393","12:00:00","2.9","320","2025-06-24 12:00:00"
"1394","7","Run Club Track Pants 1394","track pants","green","cotton","L","6496","casual, sporty, urban","https://stylesensesl.demo/product/1394","15:00:00","4.6","339","2025-06-24 15:00:00"
"1395","8","Performance Track Pants 1395","track pants","black","cotton","L-XL","7588","sporty, training, classic","https://stylesensesl.demo/product/1395","18:00:00","3.8","358","2025-06-24 18:00:00"
"1396","9","Training Track Pants 1396","track pants","dark blue","cotton","XL","4624","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1396","21:00:00","3","377","2025-06-24 21:00:00"
"1397","10","Active Motion Pants 1397","track pants","grey","cotton","XL-XXL","5716","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1397","00:00:00","4.7","396","2025-06-25 00:00:00"
"1398","11","Run Club Track Pants 1398","track pants","green","cotton","XS-S","6808","casual, sporty, smart","https://stylesensesl.demo/product/1398","03:00:00","3.9","415","2025-06-25 03:00:00"
"1399","12","Performance Track Pants 1399","track pants","black","cotton","S-M","7900","sporty, training, weekend","https://stylesensesl.demo/product/1399","06:00:00","3.1","434","2025-06-25 06:00:00"
"1400","13","Training Track Pants 1400","track pants","dark blue","cotton","M","4936","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1400","09:00:00","4.8","453","2025-06-25 09:00:00"
"1401","14","Active Motion Pants 1401","track pants","grey","cotton","M-L","6028","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1401","12:00:00","4","472","2025-06-25 12:00:00"
"1402","15","Run Club Track Pants 1402","track pants","green","cotton","L","7120","casual, sporty, monochrome","https://stylesensesl.demo/product/1402","15:00:00","3.2","491","2025-06-25 15:00:00"
"1403","16","Performance Track Pants 1403","track pants","black","cotton","L-XL","4156","sporty, training, minimal","https://stylesensesl.demo/product/1403","18:00:00","4.9","25","2025-06-25 18:00:00"
"1404","17","Training Track Pants 1404","track pants","dark blue","cotton","XL","5248","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1404","21:00:00","4.1","44","2025-06-25 21:00:00"
"1405","18","Active Motion Pants 1405","track pants","grey","cotton","XL-XXL","6340","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1405","00:00:00","3.3","63","2025-06-26 00:00:00"
"1406","19","Run Club Track Pants 1406","track pants","green","cotton","XS-S","7432","casual, sporty, urban","https://stylesensesl.demo/product/1406","03:00:00","2.5","82","2025-06-26 03:00:00"
"1407","20","Performance Track Pants 1407","track pants","black","cotton","S-M","4468","sporty, training, classic","https://stylesensesl.demo/product/1407","06:00:00","4.2","101","2025-06-26 06:00:00"
"1408","21","Training Track Pants 1408","track pants","dark blue","cotton","M","5560","training, athleisure, monochrome, sporty","https://stylesensesl.demo/product/1408","09:00:00","3.4","120","2025-06-26 09:00:00"
"1409","22","Active Motion Pants 1409","track pants","grey","cotton","M-L","6652","athleisure, casual, minimal, sporty","https://stylesensesl.demo/product/1409","12:00:00","2.6","139","2025-06-26 12:00:00"
"1410","23","Run Club Track Pants 1410","track pants","green","cotton","L","7744","casual, sporty, smart","https://stylesensesl.demo/product/1410","15:00:00","4.3","158","2025-06-26 15:00:00"
"1411","24","Performance Track Pants 1411","track pants","black","cotton","L-XL","4780","sporty, training, weekend","https://stylesensesl.demo/product/1411","18:00:00","3.5","177","2025-06-26 18:00:00"
"1412","1","Training Track Pants 1412","track pants","dark blue","cotton","XL","5872","training, athleisure, urban, sporty","https://stylesensesl.demo/product/1412","21:00:00","2.7","196","2025-06-26 21:00:00"
"1413","2","Active Motion Pants 1413","track pants","grey","cotton","XL-XXL","6964","athleisure, casual, classic, sporty","https://stylesensesl.demo/product/1413","00:00:00","4.4","215","2025-06-27 00:00:00"
"1414","3","Run Club Track Pants 1414","track pants","green","cotton","XS-S","4000","casual, sporty, monochrome","https://stylesensesl.demo/product/1414","03:00:00","3.6","234","2025-06-27 03:00:00"
"1415","4","Performance Track Pants 1415","track pants","black","cotton","S-M","5092","sporty, training, minimal","https://stylesensesl.demo/product/1415","06:00:00","2.8","253","2025-06-27 06:00:00"
"1416","7","Training Track Pants 1416","track pants","dark blue","cotton","M","6184","training, athleisure, smart, sporty","https://stylesensesl.demo/product/1416","09:00:00","4.5","272","2025-06-27 09:00:00"
"1417","8","Active Motion Pants 1417","track pants","grey","cotton","M-L","7276","athleisure, casual, weekend, sporty","https://stylesensesl.demo/product/1417","12:00:00","3.7","291","2025-06-27 12:00:00"
